Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1994,3,1,0,—,—,—,28.2,31.8,25.8,15.7,41.4
Changi,1994,3,2,0,—,—,—,28.1,32.2,25,11,42.1
Changi,1994,3,3,0,—,—,—,27.9,30.3,25.9,12.8,42.1
Changi,1994,3,4,37.4,—,—,—,27,30,24.1,7.5,47.5
Changi,1994,3,5,64.2,—,—,—,24.3,25,23.3,5.2,24.5
Changi,1994,3,6,0,—,—,—,26.9,31.3,23.4,6.5,31
Changi,1994,3,7,29.6,—,—,—,26.2,30.8,24,3.6,45.4
Changi,1994,3,8,0,—,—,—,27.1,31,23.6,6.9,47.2
Changi,1994,3,9,5,—,—,—,26.4,28.7,23.9,3,27.4
Changi,1994,3,10,9.9,—,—,—,25.8,31.9,23.1,2.4,47.2
Changi,1994,3,11,0,—,—,—,27.2,31.6,23.5,5.1,31.7
Changi,1994,3,12,0,—,—,—,27.5,30.7,25.2,6.9,35.3
Changi,1994,3,13,1.3,—,—,—,27,31.8,24,3,34.2
Changi,1994,3,14,22.3,—,—,—,27,30.3,24,3.1,37.8
Changi,1994,3,15,0,—,—,—,26.7,28.9,24.5,3.2,30.6
Changi,1994,3,16,31.2,—,—,—,26.2,29.7,23.7,3.5,37.4
Changi,1994,3,17,3.4,—,—,—,26.7,30.8,23.8,4,32.4
Changi,1994,3,18,0,—,—,—,26.9,30,24.8,2.8,27.7
Changi,1994,3,19,1,—,—,—,27.5,31.4,25,6.9,29.9
Changi,1994,3,20,0,—,—,—,27.1,31.1,25,3.7,20.2
Changi,1994,3,21,31,—,—,—,25.7,29,22.9,2.5,44.3
Changi,1994,3,22,0.4,—,—,—,26.7,31.9,23.9,5.3,40.3
Changi,1994,3,23,0,—,—,—,27.1,31.2,24,5.2,32.8
Changi,1994,3,24,8.9,—,—,—,26.1,30.8,23.7,4.5,49
Changi,1994,3,25,0.6,—,—,—,25.8,28.4,24.3,4.7,25.6
Changi,1994,3,26,2.6,—,—,—,26.9,30.7,24.7,9.2,42.5
Changi,1994,3,27,0.1,—,—,—,26.4,29.8,23.7,7.8,36.4
Changi,1994,3,28,17.5,—,—,—,27.5,31,24.1,6.3,34.6
Changi,1994,3,29,3.9,—,—,—,27,31.4,22.9,6.4,43.6
Changi,1994,3,30,17.6,—,—,—,27.3,30.8,24.7,5.9,27.4
Changi,1994,3,31,0.3,—,—,—,27.1,31.2,24.8,5.2,29.2
