Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2007,4,1,1.9,—,—,—,26.5,28.8,24.7,1.1,18
Changi,2007,4,2,0,—,—,—,28.1,32.7,24.9,3.3,27
Changi,2007,4,3,0,—,—,—,28.2,30.7,26,3.2,20.5
Changi,2007,4,4,0,—,—,—,28.8,33.1,26,9.6,31.7
Changi,2007,4,5,0,—,—,—,28.8,32.4,26.4,11.4,32
Changi,2007,4,6,0,—,—,—,28.7,32.8,25.3,5.4,25.2
Changi,2007,4,7,0,—,—,—,28.2,32.2,25.7,4.1,26.3
Changi,2007,4,8,0,—,—,—,29,32.5,26.3,5.4,28.8
Changi,2007,4,9,4.7,—,—,—,27.8,31.2,25.6,4.3,21.6
Changi,2007,4,10,0,—,—,—,28.4,32.1,25.6,7,35.6
Changi,2007,4,11,0,—,—,—,27.8,30.9,25.7,1.6,21.6
Changi,2007,4,12,41.2,—,—,—,27,32.1,24.8,3.8,28.8
Changi,2007,4,13,9.1,—,—,—,26.5,31.2,25.1,1.3,28.8
Changi,2007,4,14,0,—,—,—,28.3,33.1,24.6,4.5,42.1
Changi,2007,4,15,0.5,—,—,—,29.2,33.5,26.5,5.7,32.4
Changi,2007,4,16,0,—,—,—,29,32.9,26.4,2,25.9
Changi,2007,4,17,0,—,—,—,28.6,32.7,25.1,3.9,23.4
Changi,2007,4,18,0,—,—,—,28.4,32.9,25.7,1.8,21.6
Changi,2007,4,19,1.5,—,—,—,28.4,32,25.4,1.3,25.2
Changi,2007,4,20,0,—,—,—,28.7,32.8,25.5,5.5,26.3
Changi,2007,4,21,0,—,—,—,29.2,33.5,26.1,3.4,25.9
Changi,2007,4,22,2.4,—,—,—,28.9,33.6,26.2,2,25.9
Changi,2007,4,23,0.1,—,—,—,28.1,33.6,26.1,1.9,27
Changi,2007,4,24,6,—,—,—,26.9,28.6,24.5,0.9,22
Changi,2007,4,25,1.6,—,—,—,28.9,33.7,25.5,4.5,30.6
Changi,2007,4,26,7.8,—,—,—,26.9,28.9,24.5,2.5,21.6
Changi,2007,4,27,102.4,—,—,—,27,32.1,23.2,3.5,41.4
Changi,2007,4,28,18.9,—,—,—,27.3,31.4,23,1.3,38.2
Changi,2007,4,29,19.6,—,—,—,27.7,31.9,23.5,3.8,36.4
Changi,2007,4,30,22.5,—,—,—,27.9,31.3,22.2,7.4,56.2
