Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1992,9,1,0,—,—,—,27.9,32.7,25.4,4.2,26.6
Changi,1992,9,2,0.2,—,—,—,27.7,32,25.1,4.6,32.8
Changi,1992,9,3,4.7,—,—,—,28.8,34,24.5,7.7,36.7
Changi,1992,9,4,0,—,—,—,26.3,28.9,23.6,3.8,48.6
Changi,1992,9,5,0,—,—,—,28,31.9,24.6,5.5,29.5
Changi,1992,9,6,17.5,—,—,—,27.4,32.6,24,9.2,29.5
Changi,1992,9,7,0.1,—,—,—,26.9,31.1,24.4,6.4,43.2
Changi,1992,9,8,0,—,—,—,27.6,32.5,25.2,5.3,28.8
Changi,1992,9,9,0,—,—,—,27.2,30.8,25.1,6.7,40.7
Changi,1992,9,10,0,—,—,—,27.5,31.1,24.5,3.6,24.8
Changi,1992,9,11,3.5,—,—,—,27.1,31.7,23.9,3.6,31.3
Changi,1992,9,12,4.9,—,—,—,26.6,31.2,24,4.5,28.1
Changi,1992,9,13,0,—,—,—,26.7,31.1,22.9,6.8,56.9
Changi,1992,9,14,9.7,—,—,—,27.6,32.8,24.7,5.9,36.4
Changi,1992,9,15,0,—,—,—,27.7,31.7,24.5,7.9,35.6
Changi,1992,9,16,7.9,—,—,—,26.3,29.5,23.3,5.1,40
Changi,1992,9,17,0,—,—,—,26.9,31.6,24.2,3.7,33.1
Changi,1992,9,18,0,—,—,—,27.5,32.2,24.5,5.8,41.8
Changi,1992,9,19,0,—,—,—,27.2,30.5,24.3,8.2,34.2
Changi,1992,9,20,0,—,—,—,27.9,31.8,25.2,6.6,33.8
Changi,1992,9,21,14.6,—,—,—,28.1,32.1,25.2,8.4,46.1
Changi,1992,9,22,0,—,—,—,28.4,32,26.2,7.8,30.6
Changi,1992,9,23,4.2,—,—,—,27.8,31.8,26,7.2,42.8
Changi,1992,9,24,13.7,—,—,—,26.6,32.1,23.8,3.9,44.3
Changi,1992,9,25,1,—,—,—,26.3,30.3,24.3,4,43.2
Changi,1992,9,26,0.1,—,—,—,26.8,29.8,24.4,3.2,16.2
Changi,1992,9,27,0.3,—,—,—,27.4,32.2,25.4,4.6,40.3
Changi,1992,9,28,1.2,—,—,—,26.5,30.2,24.4,3.7,44.6
Changi,1992,9,29,0,—,—,—,27.4,31.7,23.9,5.5,33.1
Changi,1992,9,30,0,—,—,—,28.2,32.5,24.2,8.1,34.9
