Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1995,3,1,0.4,—,—,—,26.6,29.8,24.6,5,30.2
Changi,1995,3,2,10.1,—,—,—,25.5,27,23.8,0.2,7.6
Changi,1995,3,3,0,—,—,—,26.8,30,23.9,5.3,27.7
Changi,1995,3,4,0,—,—,—,27.4,31.5,24.1,6.4,29.5
Changi,1995,3,5,0,—,—,—,27.3,31.3,24.4,7.7,37.8
Changi,1995,3,6,0,—,—,—,27.4,31,24.6,7.5,31
Changi,1995,3,7,0,—,—,—,27.9,31.8,25.1,9.4,32.8
Changi,1995,3,8,0,—,—,—,27.5,31.6,24.4,10.3,33.5
Changi,1995,3,9,0,—,—,—,27.6,31.8,24,8.1,31
Changi,1995,3,10,0,—,—,—,27.5,31.8,23.5,7.4,34.9
Changi,1995,3,11,0,—,—,—,28.1,32.2,25,9.8,32.8
Changi,1995,3,12,3.6,—,—,—,27.1,31.5,24.6,3.8,29.2
Changi,1995,3,13,0,—,—,—,27.8,32.4,24.2,7.6,30.2
Changi,1995,3,14,0,—,—,—,27.8,32,24.5,9.2,30.6
Changi,1995,3,15,0,—,—,—,28.3,32.7,25,9.3,31.3
Changi,1995,3,16,0,—,—,—,28.5,32.5,25.5,7.6,28.8
Changi,1995,3,17,0,—,—,—,28.4,33,26,4.4,29.2
Changi,1995,3,18,31.1,—,—,—,28,33,25.5,4.2,32.8
Changi,1995,3,19,0,—,—,—,27.8,32.4,23.1,9.4,32.8
Changi,1995,3,20,0,—,—,—,28.5,32.7,25.1,7.2,27.4
Changi,1995,3,21,0,—,—,—,28,32.6,24.9,3.6,36
Changi,1995,3,22,2.6,—,—,—,27.3,33.1,23.6,6,49
Changi,1995,3,23,0,—,—,—,27.5,31.8,24.8,3.7,26.3
Changi,1995,3,24,0,—,—,—,28.9,33.2,25.4,8.4,33.8
Changi,1995,3,25,0,—,—,—,27.7,32.7,25.6,2.5,28.8
Changi,1995,3,26,0.5,—,—,—,27.6,32,24.5,4.9,32.8
Changi,1995,3,27,0.9,—,—,—,26.7,28.7,25.3,1.5,16.9
Changi,1995,3,28,0,—,—,—,28.2,32.5,24.6,5.1,32.4
Changi,1995,3,29,2.1,—,—,—,27.4,32.1,24.6,3.2,37.8
Changi,1995,3,30,6.9,—,—,—,26.9,32.9,24.4,3.5,31.3
Changi,1995,3,31,9.5,—,—,—,27.1,32.7,24.2,3.2,27.4
