Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1991,9,1,4.6,—,—,—,26.3,30.9,24.4,5.8,31
Changi,1991,9,2,23.5,—,—,—,25.9,28.9,23.5,8.2,28.1
Changi,1991,9,3,9.7,—,—,—,28.4,32.5,25.1,4.2,40.7
Changi,1991,9,4,0.6,—,—,—,26.8,30.5,23,3.9,40.7
Changi,1991,9,5,0,—,—,—,27.6,31.8,24,7.6,33.5
Changi,1991,9,6,0,—,—,—,28.1,32.3,24.9,10,35.6
Changi,1991,9,7,0,—,—,—,28.3,32.3,25.3,14,38.5
Changi,1991,9,8,2.2,—,—,—,28.6,32.1,25.9,15.4,41
Changi,1991,9,9,0.9,—,—,—,28.2,32,24.2,12.2,35.3
Changi,1991,9,10,0,—,—,—,27.4,32,23.5,5.4,27
Changi,1991,9,11,0,—,—,—,27.5,31.2,25.8,6.8,31
Changi,1991,9,12,0,—,—,—,27.9,31,25.4,8.9,42.5
Changi,1991,9,13,0,—,—,—,27.9,31.2,25.4,5.2,25.9
Changi,1991,9,14,0,—,—,—,27.9,32,24.1,5.1,29.5
Changi,1991,9,15,0,—,—,—,28.7,32.2,26.2,9.7,29.2
Changi,1991,9,16,14.1,—,—,—,27.4,31.5,24.6,9.6,41
Changi,1991,9,17,53.6,—,—,—,26.3,30.2,23.9,3.3,35.3
Changi,1991,9,18,0.2,—,—,—,26.5,29.8,24.1,6.1,49.3
Changi,1991,9,19,0,—,—,—,27.6,30.4,25,4.8,34.2
Changi,1991,9,20,0,—,—,—,28.6,31.2,26.8,12,29.2
Changi,1991,9,21,0,—,—,—,27.6,31.2,24.5,5.8,31.3
Changi,1991,9,22,0,—,—,—,27.5,31.2,24.4,7.4,32.8
Changi,1991,9,23,0,—,—,—,27.3,31.4,25,3.5,38.2
Changi,1991,9,24,0,—,—,—,26.7,31,24.6,6.1,47.9
Changi,1991,9,25,1,—,—,—,27.1,31.5,24.1,5.5,57.6
Changi,1991,9,26,0,—,—,—,28,32.2,24.5,7.1,27.7
Changi,1991,9,27,0.3,—,—,—,27.8,31.9,25,8,45.4
Changi,1991,9,28,12.4,—,—,—,26.8,31.1,23.2,6.6,46.8
Changi,1991,9,29,0,—,—,—,27.3,30.9,24.1,4,22.7
Changi,1991,9,30,0,—,—,—,28.5,32.2,26.6,6.1,22
