Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1992,3,1,12.3,—,—,—,27,32.6,23.3,4.7,33.8
Changi,1992,3,2,0,—,—,—,27.1,31.2,24,4.2,28.1
Changi,1992,3,3,0,—,—,—,27.8,33.2,24.3,7.7,35.6
Changi,1992,3,4,0,—,—,—,28.5,33.4,24.8,7.9,36.4
Changi,1992,3,5,1.2,—,—,—,27.6,32.1,24.6,4.9,38.5
Changi,1992,3,6,0,—,—,—,26.9,29.9,25,4.8,26.3
Changi,1992,3,7,7.2,—,—,—,26.4,32.1,23.9,4.9,37.1
Changi,1992,3,8,10.5,—,—,—,25.6,29.7,23.3,4.3,43.2
Changi,1992,3,9,1.3,—,—,—,26.5,32.6,23,6,42.5
Changi,1992,3,10,0,—,—,—,27.5,32.3,24,8.8,36.4
Changi,1992,3,11,0,—,—,—,27.8,32.4,23.5,8.6,41.4
Changi,1992,3,12,0,—,—,—,27.8,32.5,24.7,9.4,33.1
Changi,1992,3,13,0,—,—,—,28.2,32.7,24.5,10.4,34.6
Changi,1992,3,14,0,—,—,—,27.7,33.5,25.4,9.4,37.1
Changi,1992,3,15,0,—,—,—,28.2,33.3,24.7,11,34.2
Changi,1992,3,16,0,—,—,—,28.6,33.8,25.5,10.2,40
Changi,1992,3,17,0,—,—,—,28.5,32.7,25.4,11.9,41.4
Changi,1992,3,18,0,—,—,—,28.4,33.3,25.5,13.9,34.6
Changi,1992,3,19,0,—,—,—,29,33.5,25.7,13.3,45.7
Changi,1992,3,20,0,—,—,—,28.8,33.5,25.7,12.6,36.7
Changi,1992,3,21,0,—,—,—,29.1,34.2,26,12.7,42.5
Changi,1992,3,22,0,—,—,—,29.2,33.9,25.7,12.3,46.8
Changi,1992,3,23,0,—,—,—,29.5,34.7,27,14.5,39.6
Changi,1992,3,24,0,—,—,—,29.3,34.4,25.7,9.3,41
Changi,1992,3,25,0,—,—,—,29.4,34.3,26.7,10.5,58.3
Changi,1992,3,26,0,—,—,—,29.5,34.5,26.4,10.8,46.8
Changi,1992,3,27,0,—,—,—,29.5,34,26.5,8.9,34.2
Changi,1992,3,28,0,—,—,—,29.3,34.4,25.9,9.4,38.5
Changi,1992,3,29,35.1,—,—,—,28.7,34.1,26.2,8,50
Changi,1992,3,30,0,—,—,—,28,33.2,22.9,11.1,45.4
Changi,1992,3,31,0,—,—,—,28.5,32.5,25.6,8.7,35.6
