Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1992,2,1,0,—,—,—,27.3,31.7,24.5,12.6,35.6
Changi,1992,2,2,0,—,—,—,27.3,31.8,24.6,11.2,41
Changi,1992,2,3,0,—,—,—,27,31.1,24.7,9.2,32.8
Changi,1992,2,4,0,—,—,—,26.6,32,24.4,6.2,45.4
Changi,1992,2,5,0,—,—,—,26.2,29.5,23.7,7.3,35.6
Changi,1992,2,6,0,—,—,—,27.4,32.1,24.1,9.1,38.9
Changi,1992,2,7,0,—,—,—,27.7,32.7,24.1,11.2,37.4
Changi,1992,2,8,0,—,—,—,27.8,32.5,24.7,9.2,32
Changi,1992,2,9,0,—,—,—,27.7,32.6,24.3,9.2,33.8
Changi,1992,2,10,0,—,—,—,27.8,32.6,24.6,11,37.1
Changi,1992,2,11,6.5,—,—,—,27.4,32.3,24.8,8.9,31.7
Changi,1992,2,12,9.3,—,—,—,27.4,32.9,24.2,8.9,40.3
Changi,1992,2,13,0,—,—,—,27.2,32.3,24.3,6.2,39.6
Changi,1992,2,14,0,—,—,—,27.7,32.2,24.4,11.5,46.8
Changi,1992,2,15,0,—,—,—,27.9,32.1,24.9,9.3,34.6
Changi,1992,2,16,0,—,—,—,28,32.2,25,9.9,31
Changi,1992,2,17,3.4,—,—,—,26.3,31.3,22.4,4.1,40.7
Changi,1992,2,18,0,—,—,—,27.1,32.1,23,4.9,24.8
Changi,1992,2,19,0,—,—,—,27.9,32.8,25,4.4,24.5
Changi,1992,2,20,43.2,—,—,—,26.6,32,22.3,6.1,52.6
Changi,1992,2,21,0,—,—,—,27.4,32.2,23.8,9.3,36.4
Changi,1992,2,22,0,—,—,—,27.5,32.1,23.5,9,40
Changi,1992,2,23,0,—,—,—,27.4,32.2,23.8,7.6,37.4
Changi,1992,2,24,0,—,—,—,27.6,32.5,24.2,13.1,45.7
Changi,1992,2,25,0,—,—,—,27.7,32.3,24,15.8,46.4
Changi,1992,2,26,0,—,—,—,28,31.9,25.8,17.9,49.3
Changi,1992,2,27,0,—,—,—,28.2,32.9,25.1,15.7,37.4
Changi,1992,2,28,0,—,—,—,28.3,33.1,25.1,12.6,36
Changi,1992,2,29,0,—,—,—,28.1,32.5,25.3,11.9,34.6
