Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1985,10,1,4.1,—,—,—,25.7,28.8,24.2,3,33.1
Changi,1985,10,2,17.5,—,—,—,26.7,30.5,23.8,5.6,37.4
Changi,1985,10,3,30.2,—,—,—,24.7,26.5,22.5,4.6,40.7
Changi,1985,10,4,0,—,—,—,27.1,31.4,23.3,6.9,29.9
Changi,1985,10,5,0,—,—,—,27.7,31,25.7,7.5,37.8
Changi,1985,10,6,0,—,—,—,27.1,31.1,24.3,2.4,35.3
Changi,1985,10,7,0.2,—,—,—,27.1,30.4,25.2,2.7,28.8
Changi,1985,10,8,0,—,—,—,27.2,30.7,25.1,7.8,32.8
Changi,1985,10,9,8.6,—,—,—,25,27,23,2.5,42.1
Changi,1985,10,10,0,—,—,—,26.6,31.4,23.4,2.8,27.4
Changi,1985,10,11,5.1,—,—,—,26.4,30.9,24,4.4,63.7
Changi,1985,10,12,9.7,—,—,—,28.2,32.5,24.6,8.4,40.3
Changi,1985,10,13,0,—,—,—,26.8,30.7,21.7,5.3,73.1
Changi,1985,10,14,0,—,—,—,27.1,30.6,23.3,4.7,43.2
Changi,1985,10,15,0,—,—,—,27.9,31.7,25.5,5,27.4
Changi,1985,10,16,10.1,—,—,—,27.7,31.9,23.3,5,38.9
Changi,1985,10,17,0.8,—,—,—,25.6,28.8,23.8,5.2,50.8
Changi,1985,10,18,27.6,—,—,—,27.6,33.4,23.2,3,40.7
Changi,1985,10,19,0,—,—,—,26.5,29.1,23,2,35.6
Changi,1985,10,20,18.1,—,—,—,26.3,31.2,24.3,3,46.4
Changi,1985,10,21,1,—,—,—,26.1,30.5,22.7,4.1,41.8
Changi,1985,10,22,4.9,—,—,—,26.3,30.5,24.3,3.6,37.4
Changi,1985,10,23,1,—,—,—,26.3,30.4,24.3,3,20.5
Changi,1985,10,24,2.2,—,—,—,26.8,30.9,23.4,4.3,27.4
Changi,1985,10,25,1.4,—,—,—,27.1,30.9,24.5,5.2,36.4
Changi,1985,10,26,1.8,—,—,—,27.3,32.5,24.4,3.1,28.4
Changi,1985,10,27,1.3,—,—,—,26.7,30.3,24.2,2.1,20.5
Changi,1985,10,28,0,—,—,—,27.2,31.7,24.1,4.5,40.3
Changi,1985,10,29,9.4,—,—,—,26.3,29.7,24.5,2.5,25.6
Changi,1985,10,30,2.5,—,—,—,26.2,30,24.6,0.6,26.3
Changi,1985,10,31,11.5,—,—,—,26.1,31.1,23.9,2,35.3
