Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2009,5,1,0,—,—,—,28.9,32.6,26.1,8,32.4
Changi,2009,5,2,31.3,—,—,—,28.8,31.5,26.1,11.6,33.5
Changi,2009,5,3,3.7,—,—,—,28.5,32.2,23.6,14.5,53.3
Changi,2009,5,4,20.6,—,—,—,28.4,31,24.9,10.4,28.4
Changi,2009,5,5,7.1,—,—,—,29.1,32.8,25.1,10.4,36.4
Changi,2009,5,6,6.6,—,—,—,28.5,32,22.5,13.3,54.4
Changi,2009,5,7,0,—,—,—,29.1,33.1,24.4,11.5,36
Changi,2009,5,8,41.3,—,—,—,28.8,32.2,24.1,6.6,40.7
Changi,2009,5,9,9.7,—,—,—,28,31.5,23,9,44.3
Changi,2009,5,10,21.3,—,—,—,28,32.1,22.8,7.7,50.4
Changi,2009,5,11,0.5,—,—,—,27.8,31.2,25.6,4.8,29.5
Changi,2009,5,12,0.7,—,—,—,28.6,32.4,25.5,3.8,23.4
Changi,2009,5,13,8.2,—,—,—,29.5,33.6,26.6,4.9,24.8
Changi,2009,5,14,2,—,—,—,28.5,31.4,24.2,6.9,32
Changi,2009,5,15,0,—,—,—,28.3,32.3,25.7,4.6,25.6
Changi,2009,5,16,2.6,—,—,—,28.1,31.7,25.7,4.5,31
Changi,2009,5,17,0,—,—,—,28.9,32.7,25.6,5,24.5
Changi,2009,5,18,12.4,—,—,—,26.4,28.7,21.8,6.6,47.5
Changi,2009,5,19,0,—,—,—,28.4,32.1,24.7,4.5,24.1
Changi,2009,5,20,0,—,—,—,29.4,33.4,26,4.4,23.8
Changi,2009,5,21,1.8,—,—,—,28.6,32.5,25.5,4.9,27.7
Changi,2009,5,22,0,—,—,—,29.3,33,25.5,3.8,25.2
Changi,2009,5,23,0,—,—,—,28.9,32.6,26.9,4.7,28.1
Changi,2009,5,24,0,—,—,—,29.3,32.5,26.4,4.8,19.4
Changi,2009,5,25,0,—,—,—,30,33.1,28,4.9,21.2
Changi,2009,5,26,27.4,—,—,—,28,31.7,24.9,5.2,41.4
Changi,2009,5,27,0,—,—,—,29,32.4,25.6,3.6,20.9
Changi,2009,5,28,0,—,—,—,29.4,32.9,27.5,3,25.6
Changi,2009,5,29,0,—,—,—,29.4,32.7,26.8,3.6,28.4
Changi,2009,5,30,1.4,—,—,—,29.4,32.6,25.3,5.4,38.5
Changi,2009,5,31,0,—,—,—,29.5,32.6,26.5,5.3,28.4
