Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2001,7,1,0,—,—,—,29.1,32.6,26.4,10.8,30.6
Changi,2001,7,2,0,—,—,—,29.1,32.3,26.2,11.6,36
Changi,2001,7,3,0,—,—,—,28.9,31.8,26.5,12.1,36
Changi,2001,7,4,0,—,—,—,28.8,31.5,26.7,9.3,27.7
Changi,2001,7,5,0,—,—,—,28.7,31.8,26.1,12.6,31.7
Changi,2001,7,6,0,—,—,—,28.6,31.3,26.1,15.1,32.8
Changi,2001,7,7,0,—,—,—,28.5,32.3,25.7,11.7,32.4
Changi,2001,7,8,0,—,—,—,28.9,32.3,25.7,9.7,28.1
Changi,2001,7,9,0,—,—,—,29.4,33,26.9,15.8,30.2
Changi,2001,7,10,0,—,—,—,29.6,32.9,27.4,11.7,26.3
Changi,2001,7,11,0,—,—,—,28.6,32.6,25.7,8.5,41.4
Changi,2001,7,12,0,—,—,—,27.8,32.5,25.1,4.3,36
Changi,2001,7,13,0.4,—,—,—,28.1,31.9,25,5.5,23.8
Changi,2001,7,14,0,—,—,—,29.5,33.7,26.3,8.5,28.8
Changi,2001,7,15,20.6,—,—,—,28.1,32.5,23.5,6.7,36
Changi,2001,7,16,0,—,—,—,27.9,31.9,24.9,4.4,32.4
Changi,2001,7,17,0,—,—,—,27.3,31.2,25.4,4.4,37.1
Changi,2001,7,18,0,—,—,—,28.6,33.3,25.6,3.2,22.7
Changi,2001,7,19,0,—,—,—,28.5,32.4,25.4,3.6,29.2
Changi,2001,7,20,7.8,—,—,—,28,33,23.9,6.3,39.6
Changi,2001,7,21,0,—,—,—,28.2,32.4,24.7,6.8,31.3
Changi,2001,7,22,0,—,—,—,28.7,32.2,25.8,4.9,23.4
Changi,2001,7,23,0,—,—,—,28.8,32.6,25.9,5.6,38.5
Changi,2001,7,24,0,—,—,—,29.2,32.7,26.1,5.5,28.8
Changi,2001,7,25,3.6,—,—,—,28.5,32.4,25.5,5.7,34.6
Changi,2001,7,26,9.4,—,—,—,27.9,30.8,25.2,7.2,43.2
Changi,2001,7,27,0,—,—,—,29.2,32.2,26.9,9.8,32.8
Changi,2001,7,28,44.8,—,—,—,26.9,32.5,23,5.3,50.4
Changi,2001,7,29,9,—,—,—,27.2,32.3,23.7,4.5,37.8
Changi,2001,7,30,8.3,—,—,—,27.9,31.2,25.5,4.9,32.4
Changi,2001,7,31,7.4,—,—,—,27.3,31.5,24.5,4.9,31.7
