Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2005,12,1,2.8,—,—,—,26.9,30.6,25,8.1,46.8
Changi,2005,12,2,4.7,—,—,—,28.1,32.1,24,9,47.9
Changi,2005,12,3,0,—,—,—,27.2,31,24,3.6,28.8
Changi,2005,12,4,4,—,—,—,28.3,33,25.8,3.2,25.2
Changi,2005,12,5,0.4,—,—,—,27.2,29.9,24.6,3.1,27
Changi,2005,12,6,0.2,—,—,—,27.8,31.1,25,3.3,21.6
Changi,2005,12,7,47.3,—,—,—,27.2,30.5,25,3.9,23.8
Changi,2005,12,8,0,—,—,—,27.5,31,23.7,5.5,25.9
Changi,2005,12,9,4.1,—,—,—,26.8,30.2,23.7,2.7,26.6
Changi,2005,12,10,36.3,—,—,—,26.8,31.4,24,4.7,36.7
Changi,2005,12,11,0.1,—,—,—,26.3,29.4,23.1,2.5,45.4
Changi,2005,12,12,0,—,—,—,28.1,32.3,25.3,3.7,23.4
Changi,2005,12,13,1.3,—,—,—,27.9,32.1,25.6,3.4,21.6
Changi,2005,12,14,0,—,—,—,28,31.1,25,7.8,36
Changi,2005,12,15,0,—,—,—,29.3,32.9,26.4,9.6,41.8
Changi,2005,12,16,5.6,—,—,—,28.6,33.5,25.4,5.4,36
Changi,2005,12,17,1.1,—,—,—,27.2,31.9,25,5.5,27.4
Changi,2005,12,18,0,—,—,—,26.6,29,24.9,7.8,24.5
Changi,2005,12,19,0,—,—,—,27,30.5,24.5,9.5,37.8
Changi,2005,12,20,3.9,—,—,—,27.1,31.3,25.2,8.2,24.1
Changi,2005,12,21,0.2,—,—,—,27.5,31.3,24.4,7.6,25.2
Changi,2005,12,22,22.3,—,—,—,26,31,24.2,5.5,43.2
Changi,2005,12,23,1.5,—,—,—,25.8,28.2,24.7,3.7,28.8
Changi,2005,12,24,23.4,—,—,—,26.8,30,24.2,6.9,29.5
Changi,2005,12,25,1.5,—,—,—,26.4,30.6,22,3.8,43.6
Changi,2005,12,26,0,—,—,—,26.9,29.6,25.2,5.6,22
Changi,2005,12,27,1.2,—,—,—,27.2,30.9,25.3,9,43.2
Changi,2005,12,28,0,—,—,—,27.2,30.3,25.1,7.2,31.7
Changi,2005,12,29,0.1,—,—,—,26.8,30.2,24.9,6.3,40
Changi,2005,12,30,0,—,—,—,27.4,31.5,24.4,6.2,27.4
Changi,2005,12,31,4,—,—,—,26.6,31.4,24.4,4.4,27.4
