Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1987,7,1,14.4,—,—,—,26.8,29.8,23,3.7,44.3
Changi,1987,7,2,2.8,—,—,—,28.2,32.1,24.9,6.6,42.1
Changi,1987,7,3,0,—,—,—,26.4,29.2,22.5,3.5,57.2
Changi,1987,7,4,0,—,—,—,28.1,31.2,25.1,8.8,37.4
Changi,1987,7,5,0,—,—,—,28.2,31.9,26.4,6.6,40
Changi,1987,7,6,0,—,—,—,27.4,32.3,25.4,3.9,34.2
Changi,1987,7,7,0,—,—,—,28.1,31.5,25.3,8,30.6
Changi,1987,7,8,0,—,—,—,28.5,32.1,26.1,9.1,35.6
Changi,1987,7,9,0,—,—,—,29.1,32.4,26.4,9.8,30.6
Changi,1987,7,10,2.3,—,—,—,27.8,32.4,24,8.9,39.6
Changi,1987,7,11,0,—,—,—,27.9,31.8,25.2,5.4,33.5
Changi,1987,7,12,21.6,—,—,—,27.3,32.5,23.8,4.6,38.5
Changi,1987,7,13,0,—,—,—,27.6,30.2,25,11.9,37.1
Changi,1987,7,14,3.3,—,—,—,26.9,28.7,25,6.2,34.2
Changi,1987,7,15,0,—,—,—,27.6,31.1,24.5,5.3,33.1
Changi,1987,7,16,0,—,—,—,28.4,31.8,26.5,9.6,46.8
Changi,1987,7,17,0,—,—,—,29,32.7,27.3,12.2,46.4
Changi,1987,7,18,0,—,—,—,29.5,33.3,27.1,12.4,32
Changi,1987,7,19,0.6,—,—,—,28.7,31.8,25.5,12,36
Changi,1987,7,20,8.9,—,—,—,28.4,31.6,26.9,8.5,32.4
Changi,1987,7,21,5.3,—,—,—,27.4,31,24.2,6.3,57.6
Changi,1987,7,22,0,—,—,—,28.4,32.1,25,10,38.5
Changi,1987,7,23,5.6,—,—,—,28.7,31.4,24.3,9,43.6
Changi,1987,7,24,1,—,—,—,27.5,31.4,25,7.3,59.8
Changi,1987,7,25,0,—,—,—,27.2,30.9,24.9,7.9,45
Changi,1987,7,26,0,—,—,—,28.3,31.9,26,9.6,48.2
Changi,1987,7,27,0,—,—,—,28.7,31.6,27,11.5,37.4
Changi,1987,7,28,0,—,—,—,28.6,32,26.2,7.8,42.5
Changi,1987,7,29,0,—,—,—,29,32.5,26.5,11.7,31.7
Changi,1987,7,30,0,—,—,—,29.2,33.7,26.6,13.2,34.2
Changi,1987,7,31,15.1,—,—,—,27.8,32,25.1,4.6,44.3
