Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1994,6,1,0,—,—,—,28.2,32.1,25.3,4.8,29.2
Changi,1994,6,2,0.9,—,—,—,28,32,25,4.5,32
Changi,1994,6,3,61.1,—,—,—,26.9,31,24,5,55.1
Changi,1994,6,4,0,—,—,—,28.1,32.1,24.6,10.8,31
Changi,1994,6,5,0,—,—,—,29.6,32.5,27,12.1,34.2
Changi,1994,6,6,0,—,—,—,29.4,32.1,27.4,11.7,38.9
Changi,1994,6,7,2.6,—,—,—,27.7,30.1,25.5,7.3,29.9
Changi,1994,6,8,0,—,—,—,28.6,31.1,26.1,13.1,37.8
Changi,1994,6,9,0,—,—,—,29.2,31.5,26.8,16.3,40.3
Changi,1994,6,10,0,—,—,—,29.4,32.4,27.5,14.4,32.4
Changi,1994,6,11,0.6,—,—,—,29.6,32.9,27.4,12.6,41.4
Changi,1994,6,12,0,—,—,—,29.5,32.8,27.5,11.4,36.4
Changi,1994,6,13,0,—,—,—,29.8,33.1,27.1,12,32.8
Changi,1994,6,14,0,—,—,—,29.4,32.5,26.9,13.6,36.7
Changi,1994,6,15,0,—,—,—,29.8,32.6,27.4,12.7,33.1
Changi,1994,6,16,15.7,—,—,—,26.9,31.6,23.9,8.2,39.6
Changi,1994,6,17,15.2,—,—,—,28.1,31.5,24.5,8.9,34.6
Changi,1994,6,18,3.4,—,—,—,26.7,29.7,22.2,7.9,70.2
Changi,1994,6,19,0.5,—,—,—,27,30.4,22.6,7.2,48.6
Changi,1994,6,20,0,—,—,—,28.5,31.9,25.7,8.7,27.4
Changi,1994,6,21,8,—,—,—,26.4,30.3,22.9,6.1,47.2
Changi,1994,6,22,3.5,—,—,—,27.4,30.9,23.9,10.1,32
Changi,1994,6,23,42.2,—,—,—,26.4,30.5,23,7.4,40.3
Changi,1994,6,24,0,—,—,—,27.9,31.4,23.3,10,30.6
Changi,1994,6,25,0,—,—,—,27.7,29.5,25.7,8.2,30.2
Changi,1994,6,26,0.1,—,—,—,28,30.9,25.5,5.7,27
Changi,1994,6,27,0,—,—,—,27.9,31,25.9,5.2,34.9
Changi,1994,6,28,0.2,—,—,—,27.5,30.7,24.9,8.4,36
Changi,1994,6,29,26.9,—,—,—,27.3,32,24,7.7,29.9
Changi,1994,6,30,3.8,—,—,—,25.4,26.5,22.6,7.9,43.2
