Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1984,4,1,0.3,—,—,—,27.5,32.6,24,5.5,28.8
Changi,1984,4,2,1.7,—,—,—,27.8,32,25.2,4.8,31.7
Changi,1984,4,3,0,—,—,—,27.9,32.1,24.4,4.7,22
Changi,1984,4,4,0,—,—,—,27.7,32.5,25.1,3.5,34.9
Changi,1984,4,5,0,—,—,—,27.2,32.6,24.7,4,43.2
Changi,1984,4,6,6.2,—,—,—,27.2,32.5,24.6,2.5,36.4
Changi,1984,4,7,1.6,—,—,—,27.8,32.4,24,5.9,44.3
Changi,1984,4,8,0,—,—,—,28.3,32.2,24.7,4.8,24.5
Changi,1984,4,9,3,—,—,—,27.6,31.6,25.2,4.7,45
Changi,1984,4,10,0,—,—,—,27.2,30.5,24.2,7.4,30.6
Changi,1984,4,11,0.2,—,—,—,27.3,30.8,25.1,2.5,32
Changi,1984,4,12,13.5,—,—,—,26.8,29,25,3.3,28.1
Changi,1984,4,13,0,—,—,—,26.5,29.7,23.7,7.7,26.6
Changi,1984,4,14,0.2,—,—,—,25.8,29.3,24.4,3.7,40.7
Changi,1984,4,15,20.6,—,—,—,27.7,31.9,24.5,6.4,28.4
Changi,1984,4,16,13.6,—,—,—,26.6,30.9,22.8,4.7,44.3
Changi,1984,4,17,0,—,—,—,27.6,32,24.7,4.9,28.1
Changi,1984,4,18,19.1,—,—,—,27.2,30.6,24.5,4.2,29.5
Changi,1984,4,19,1.2,—,—,—,26.6,30.1,23,7.7,48.2
Changi,1984,4,20,0,—,—,—,27.8,31.4,25.2,4.5,40.3
Changi,1984,4,21,0,—,—,—,27.9,31.3,25.5,6.4,34.6
Changi,1984,4,22,24.8,—,—,—,28,31.3,26,3.8,42.1
Changi,1984,4,23,3.2,—,—,—,25.8,28.1,22.7,3.7,43.6
Changi,1984,4,24,0,—,—,—,27.3,32.3,23.7,8.3,46.8
Changi,1984,4,25,0,—,—,—,27.8,31.7,24.9,4.1,28.8
Changi,1984,4,26,0,—,—,—,28.1,32.6,25,4.1,31.3
Changi,1984,4,27,4.8,—,—,—,28,31.5,25.2,5.7,26.6
Changi,1984,4,28,0.4,—,—,—,27.4,31.6,24.4,5,39.2
Changi,1984,4,29,0,—,—,—,27.8,32.7,25.5,4,22.3
Changi,1984,4,30,38.7,—,—,—,26.7,30.2,23.7,2.9,31
