Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2009,1,1,36,—,—,—,26.6,31.3,24,2,25.2
Changi,2009,1,2,0,—,—,—,26.4,29.7,23.2,5.1,25.2
Changi,2009,1,3,0,—,—,—,26.5,29.6,24.5,6.2,34.2
Changi,2009,1,4,1.5,—,—,—,26.3,29.7,24.5,4.5,25.2
Changi,2009,1,5,0.2,—,—,—,27,30.9,24.5,7.2,25.6
Changi,2009,1,6,0,—,—,—,27.4,31.2,24.6,8.2,29.2
Changi,2009,1,7,0,—,—,—,27.1,31,24.8,8.7,30.6
Changi,2009,1,8,0,—,—,—,27,30.4,24.7,12.6,37.8
Changi,2009,1,9,0,—,—,—,26.8,29.3,24.8,9,34.2
Changi,2009,1,10,0,—,—,—,26.8,30.4,24.3,9.2,34.2
Changi,2009,1,11,0,—,—,—,26,29.4,23.9,6.5,32.8
Changi,2009,1,12,0,—,—,—,26.6,30.4,23.7,12.1,41
Changi,2009,1,13,0.3,—,—,—,26.8,29.6,24.5,16.4,49.7
Changi,2009,1,14,0,—,—,—,27,30.6,24.9,16.4,50.4
Changi,2009,1,15,0,—,—,—,26.5,30.6,24.7,14.6,43.2
Changi,2009,1,16,0,—,—,—,26.1,29.7,23.5,12.2,41.4
Changi,2009,1,17,0,—,—,—,26.8,30.7,24,11.4,39.2
Changi,2009,1,18,0,—,—,—,26.7,31.1,23.9,15.3,35.6
Changi,2009,1,19,0,—,—,—,26.4,30.5,23.6,12.7,36
Changi,2009,1,20,0,—,—,—,26.6,30.8,23.4,11.4,39.6
Changi,2009,1,21,0,—,—,—,26.7,31,23.3,11.8,34.2
Changi,2009,1,22,0,—,—,—,27.1,32,23.4,10.7,30.6
Changi,2009,1,23,0,—,—,—,27.5,32.6,23.9,9.7,32.4
Changi,2009,1,24,0,—,—,—,27.5,32.2,24.4,10.8,32.4
Changi,2009,1,25,0.3,—,—,—,26.8,29.1,24.7,10.9,28.8
Changi,2009,1,26,0,—,—,—,26.7,30.9,24.4,8.3,39.6
Changi,2009,1,27,0,—,—,—,26.8,31.3,24.1,8.4,34.2
Changi,2009,1,28,0,—,—,—,27.2,32.6,23.9,11.5,34.9
Changi,2009,1,29,0,—,—,—,26.8,31,23.7,10,32.4
Changi,2009,1,30,0,—,—,—,26.9,32.1,24.5,9.4,32.4
Changi,2009,1,31,0,—,—,—,26.9,31,24.7,9.7,32.4
