Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1986,8,1,1.1,—,—,—,26.8,31.2,21.9,3.6,67
Changi,1986,8,2,0.6,—,—,—,27.9,31.2,25.3,5.9,36.4
Changi,1986,8,3,0,—,—,—,27.8,31.6,24.7,6.1,31.3
Changi,1986,8,4,0,—,—,—,27.9,31.1,25.6,9,35.3
Changi,1986,8,5,0,—,—,—,28.5,33,26,8.6,36.7
Changi,1986,8,6,3,—,—,—,28.4,32,25.9,9.3,39.6
Changi,1986,8,7,0,—,—,—,28.2,31.8,24.7,10.6,50.8
Changi,1986,8,8,0,—,—,—,28.4,33.2,25.5,8.9,34.9
Changi,1986,8,9,0,—,—,—,28.8,32.8,25.5,9.7,40
Changi,1986,8,10,0,—,—,—,29.1,32.7,26.2,10.6,40
Changi,1986,8,11,0,—,—,—,29.2,32.1,27,13.8,38.2
Changi,1986,8,12,0,—,—,—,29.2,32.5,26.4,10.7,27.7
Changi,1986,8,13,0,—,—,—,28.9,33,26.5,9,34.2
Changi,1986,8,14,3.1,—,—,—,28.9,33.1,25.9,5.4,41
Changi,1986,8,15,0,—,—,—,28.7,32.5,24.5,10.4,45.7
Changi,1986,8,16,0,—,—,—,29,33.5,25.7,5.1,33.5
Changi,1986,8,17,19.1,—,—,—,29.1,34.2,25.5,8.7,42.5
Changi,1986,8,18,0,—,—,—,27.1,29.8,22,9.3,52.2
Changi,1986,8,19,0.5,—,—,—,28.5,31.7,26.4,12.7,48.2
Changi,1986,8,20,11.4,—,—,—,26.9,29,23,7.9,43.9
Changi,1986,8,21,28.4,—,—,—,26.8,31,23.4,8.4,49
Changi,1986,8,22,0,—,—,—,28.5,31.7,26,14,33.1
Changi,1986,8,23,0,—,—,—,29.1,32.6,26.8,16.7,38.9
Changi,1986,8,24,0,—,—,—,28.6,32.5,26.4,9,39.6
Changi,1986,8,25,1,—,—,—,27.4,30.1,25.2,5.5,32
Changi,1986,8,26,0,—,—,—,28,32,24.6,9.3,37.1
Changi,1986,8,27,3,—,—,—,28.6,31.4,25.4,13.2,46.4
Changi,1986,8,28,0,—,—,—,28.4,31.9,25.6,13.2,43.9
Changi,1986,8,29,0,—,—,—,27.6,32.1,24.7,7.1,31.3
Changi,1986,8,30,0,—,—,—,28.7,32.1,26.5,11.6,36
Changi,1986,8,31,1.7,—,—,—,27.5,31,23.5,5.4,55.1
