Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2006,7,1,0,—,—,—,29.4,32.2,27.4,15.6,36.4
Changi,2006,7,2,7.4,—,—,—,29.5,32.4,27.1,14,36
Changi,2006,7,3,0,—,—,—,28.3,32.1,22.6,13.3,46.8
Changi,2006,7,4,0,—,—,—,29.3,32.5,26.9,15.6,32.4
Changi,2006,7,5,0.5,—,—,—,29.6,32.5,27.5,16.6,34.9
Changi,2006,7,6,15.7,—,—,—,27.3,28.7,23.7,6.2,43.2
Changi,2006,7,7,0,—,—,—,29.3,32.2,26.4,11.5,28.8
Changi,2006,7,8,6.9,—,—,—,29.5,31.9,27.9,16.7,35.3
Changi,2006,7,9,54.8,—,—,—,27.1,30.1,24.7,7.6,32.4
Changi,2006,7,10,0.6,—,—,—,26.4,27.8,23.8,7.1,29.2
Changi,2006,7,11,5.5,—,—,—,28.3,31.6,26.1,10.2,36.7
Changi,2006,7,12,0.2,—,—,—,27.4,30.5,24,9.2,28.4
Changi,2006,7,13,0,—,—,—,28.6,31.6,26.2,11.3,31.7
Changi,2006,7,14,17.2,—,—,—,28.3,31.2,23.9,7.4,45
Changi,2006,7,15,0.2,—,—,—,28.9,31.7,27.3,12.8,31.3
Changi,2006,7,16,0,—,—,—,29.2,32,27,9.5,25.2
Changi,2006,7,17,33.7,—,—,—,28.3,30.8,23.7,7.4,36
Changi,2006,7,18,0,—,—,—,28.7,32.1,26.2,5.3,25.6
Changi,2006,7,19,1,—,—,—,27.7,31.9,25.4,5.2,28.8
Changi,2006,7,20,0,—,—,—,28.2,31.5,25,6,25.2
Changi,2006,7,21,0.1,—,—,—,29.1,31.7,27.1,9.6,41.4
Changi,2006,7,22,0,—,—,—,28.7,31.7,27.1,8.3,38.5
Changi,2006,7,23,0,—,—,—,29,31.8,26.5,10.6,29.5
Changi,2006,7,24,0,—,—,—,29.1,31.9,27.2,12.9,38.2
Changi,2006,7,25,0,—,—,—,29.1,32.1,26.6,11.4,32.8
Changi,2006,7,26,0,—,—,—,29.2,33.1,26.6,10.9,32.4
Changi,2006,7,27,0,—,—,—,28.4,32.4,25.4,6.4,36
Changi,2006,7,28,0.3,—,—,—,27.3,32.4,24.6,3.2,23.4
Changi,2006,7,29,0,—,—,—,27.6,32.5,24.8,4.3,37.8
Changi,2006,7,30,9.4,—,—,—,27.5,30.4,23.5,5.3,45
Changi,2006,7,31,0.3,—,—,—,26.5,28.4,24.4,5.2,36
