Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2005,1,1,11.8,—,—,—,26.1,27.7,24.8,9.8,34.9
Changi,2005,1,2,96.7,—,—,—,24.7,26.1,23.2,7.2,28.8
Changi,2005,1,3,0.1,—,—,—,25.9,29.2,23.5,7.2,29.5
Changi,2005,1,4,13.4,—,—,—,26.5,29.4,24.2,8.3,29.2
Changi,2005,1,5,0.3,—,—,—,26.5,30.2,23.7,8.8,35.3
Changi,2005,1,6,0,—,—,—,26.8,29.8,24.5,8.4,33.5
Changi,2005,1,7,2.8,—,—,—,26.2,29.3,24.1,5.8,25.6
Changi,2005,1,8,3.2,—,—,—,25,26.8,23.4,9.4,27
Changi,2005,1,9,0,—,—,—,26.4,29.3,24.5,8.5,29.5
Changi,2005,1,10,30.8,—,—,—,25.3,27,24,5.8,29.2
Changi,2005,1,11,0,—,—,—,26.5,30.1,24.2,8.4,33.8
Changi,2005,1,12,0,—,—,—,27.5,31.1,24.9,12.2,36.4
Changi,2005,1,13,0,—,—,—,27.5,31.2,24.8,13.5,35.6
Changi,2005,1,14,0,—,—,—,27.1,31,24.4,11.4,41.8
Changi,2005,1,15,0,—,—,—,27.1,30.8,24.5,12.9,37.1
Changi,2005,1,16,0.1,—,—,—,26.8,30.1,24.5,16.9,41.4
Changi,2005,1,17,4,—,—,—,25.5,28,23.6,11.1,39.6
Changi,2005,1,18,0,—,—,—,26.5,30.2,24.2,13.4,35.6
Changi,2005,1,19,0,—,—,—,26.6,30.7,23.6,10.2,34.6
Changi,2005,1,20,0,—,—,—,26.5,30.5,22.8,7.7,32
Changi,2005,1,21,0,—,—,—,26.8,31.4,23,6.1,28.4
Changi,2005,1,22,0,—,—,—,27.3,31.4,23.9,10.3,32.8
Changi,2005,1,23,0,—,—,—,27.2,31.2,24.1,12.5,36
Changi,2005,1,24,0,—,—,—,27.1,31.2,23.9,12.7,34.2
Changi,2005,1,25,0,—,—,—,26.9,31.3,23.4,12.9,31
Changi,2005,1,26,0,—,—,—,26.7,32.1,22.5,7.9,24.5
Changi,2005,1,27,0,—,—,—,27,31.6,23.8,8.8,29.5
Changi,2005,1,28,0,—,—,—,27.3,31.7,24.2,10.8,27.4
Changi,2005,1,29,0,—,—,—,27.4,32,24.4,10.2,29.2
Changi,2005,1,30,0,—,—,—,27.2,32.4,23.4,8.1,30.6
Changi,2005,1,31,0,—,—,—,27.4,32.2,24.3,8.6,27.7
