Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1987,3,1,0,—,—,—,27.4,31.9,24.5,14.4,44.3
Changi,1987,3,2,0,—,—,—,27.6,32.3,24.7,15.1,47.2
Changi,1987,3,3,6.3,—,—,—,27.7,32.2,25.4,20.5,50
Changi,1987,3,4,24.5,—,—,—,26.3,30.3,23.5,13.6,43.2
Changi,1987,3,5,15.9,—,—,—,26,30.6,23,8.8,36.4
Changi,1987,3,6,0,—,—,—,26.1,30.7,23.2,4.7,27.7
Changi,1987,3,7,0,—,—,—,27.3,31.8,24.6,8.4,43.9
Changi,1987,3,8,0,—,—,—,27.7,32,24.6,10.9,37.1
Changi,1987,3,9,0,—,—,—,28,32.7,25.1,11.7,34.9
Changi,1987,3,10,2.2,—,—,—,27.4,32,25.2,10.2,37.1
Changi,1987,3,11,0,—,—,—,27.9,32.3,25.4,11.6,37.4
Changi,1987,3,12,0,—,—,—,27.9,32.6,25.2,11.1,45.4
Changi,1987,3,13,40.9,—,—,—,26.9,31.2,23.1,9.1,43.9
Changi,1987,3,14,12.5,—,—,—,27,30.5,24.8,6.8,31
Changi,1987,3,15,1.6,—,—,—,26.6,31.7,24.6,3.6,36.7
Changi,1987,3,16,0,—,—,—,27.6,32.9,23.9,5.1,28.1
Changi,1987,3,17,0,—,—,—,27.9,31.3,25.3,7.7,32.8
Changi,1987,3,18,0,—,—,—,28,33,25.2,4,26.6
Changi,1987,3,19,20.2,—,—,—,26.4,32.1,23.5,1.5,36.7
Changi,1987,3,20,1,—,—,—,26.9,33.3,24.1,4.9,43.2
Changi,1987,3,21,1.1,—,—,—,27.3,32.6,24.3,3.6,24.5
Changi,1987,3,22,0.2,—,—,—,26.5,32.9,24.2,3.2,64.4
Changi,1987,3,23,0,—,—,—,26.6,29.3,24.4,1.7,14.8
Changi,1987,3,24,0,—,—,—,27.8,32,25.2,4,28.4
Changi,1987,3,25,0,—,—,—,28.7,32.4,26.4,11.2,36
Changi,1987,3,26,0,—,—,—,28.7,33,26,11.3,35.3
Changi,1987,3,27,0,—,—,—,28.7,33.2,25.5,10.8,33.1
Changi,1987,3,28,0,—,—,—,28.5,33.3,25.8,11.3,35.3
Changi,1987,3,29,0,—,—,—,28,32.9,25.4,8.4,42.8
Changi,1987,3,30,6.1,—,—,—,28,32,26.1,14.7,55.1
Changi,1987,3,31,0,—,—,—,28.3,33.1,25.5,14,47.9
