Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1999,7,1,3.7,—,—,—,28.4,32,24.9,4.6,41.8
Changi,1999,7,2,0,—,—,—,27.3,30.1,23.4,5.2,33.5
Changi,1999,7,3,39.6,—,—,—,25.9,28.8,23.7,1.2,38.2
Changi,1999,7,4,0,—,—,—,27.1,30.1,24.6,2.8,21.6
Changi,1999,7,5,0,—,—,—,27.2,31,24.1,5.7,34.2
Changi,1999,7,6,23.2,—,—,—,26.4,29.6,24.5,3.2,30.2
Changi,1999,7,7,6.9,—,—,—,26.1,28.2,24.8,2.4,23.8
Changi,1999,7,8,0,—,—,—,27.4,31,23.8,4.9,27.4
Changi,1999,7,9,0,—,—,—,28.3,31.5,25.2,5.4,23.4
Changi,1999,7,10,51.4,—,—,—,26.6,31.5,22,5.4,37.8
Changi,1999,7,11,0,—,—,—,27,30.2,23.5,6.3,32.8
Changi,1999,7,12,0,—,—,—,28,31,26.1,7.9,29.5
Changi,1999,7,13,0,—,—,—,28.5,31.5,26.3,6,21.6
Changi,1999,7,14,39.1,—,—,—,26,31,22.1,6.5,45.4
Changi,1999,7,15,9.5,—,—,—,25.5,30.3,21.7,4.3,39.6
Changi,1999,7,16,0,—,—,—,26.4,30.3,21.6,3.9,27
Changi,1999,7,17,0,—,—,—,28,31.2,25.8,7.2,26.3
Changi,1999,7,18,0,—,—,—,28.5,32,25.4,5.7,24.1
Changi,1999,7,19,0,—,—,—,29,32.4,26.2,11,30.6
Changi,1999,7,20,0,—,—,—,29.2,32.1,27,12.2,28.8
Changi,1999,7,21,0,—,—,—,29,31.9,26.8,10.8,31
Changi,1999,7,22,1.4,—,—,—,28.6,31.8,26.4,8.5,36.4
Changi,1999,7,23,0,—,—,—,28.9,31.7,26.3,9,31.7
Changi,1999,7,24,0.1,—,—,—,28.8,31.5,26.5,9.7,35.6
Changi,1999,7,25,0,—,—,—,28.9,32,26.8,12.9,37.4
Changi,1999,7,26,0,—,—,—,28.8,31.9,26.8,11.1,31.7
Changi,1999,7,27,0,—,—,—,28.8,32.2,25.8,9.8,27.7
Changi,1999,7,28,2.3,—,—,—,29.1,32.9,26.4,6.3,27.7
Changi,1999,7,29,30.1,—,—,—,27.6,30.8,22.4,5.8,42.1
Changi,1999,7,30,18,—,—,—,27.6,31.6,23.1,6.2,37.8
Changi,1999,7,31,0.1,—,—,—,27.8,32,23.1,7.2,30.6
