Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2009,10,1,0.7,—,—,—,27.8,29.9,25.1,8.1,39.2
Changi,2009,10,2,3.5,—,—,—,28.5,33.1,25.7,7.7,34.6
Changi,2009,10,3,6.5,—,—,—,27,31.6,24.6,6.1,40.3
Changi,2009,10,4,1.4,—,—,—,27.6,31.4,24.3,10.9,43.6
Changi,2009,10,5,14.8,—,—,—,27.2,31.3,24.1,8,44.6
Changi,2009,10,6,0.4,—,—,—,27.9,30.3,24.1,7,34.9
Changi,2009,10,7,0,—,—,—,28.7,32.6,24.1,5.6,29.9
Changi,2009,10,8,7,—,—,—,27.2,31.3,24,3.2,41.4
Changi,2009,10,9,0,—,—,—,29.5,33.4,25.6,6.6,37.1
Changi,2009,10,10,4.1,—,—,—,28.3,30.9,23.8,5.9,52.9
Changi,2009,10,11,0,—,—,—,29.5,33.1,26.1,5.7,28.4
Changi,2009,10,12,8.3,—,—,—,27,31.2,23.4,4.4,38.9
Changi,2009,10,13,0,—,—,—,27.6,31,25.4,5.6,28.8
Changi,2009,10,14,0,—,—,—,27.7,31.7,25.6,3.9,25.6
Changi,2009,10,15,0,—,—,—,28,31.9,25.5,2.5,18
Changi,2009,10,16,0.2,—,—,—,28.4,31.8,25.3,5.3,29.5
Changi,2009,10,17,0,—,—,—,29.2,33.1,26,8.6,27.4
Changi,2009,10,18,0,—,—,—,28.8,32.8,26.6,6,36.4
Changi,2009,10,19,0,—,—,—,29.1,33.1,25.1,4.5,23.4
Changi,2009,10,20,0,—,—,—,29.6,33.1,26.6,5.1,34.6
Changi,2009,10,21,0,—,—,—,28.9,32,26,7.8,34.6
Changi,2009,10,22,0,—,—,—,29.2,33.5,26.5,6.5,37.4
Changi,2009,10,23,0,—,—,—,28.9,33.6,26.2,4.1,28.8
Changi,2009,10,24,0,—,—,—,29.4,33.1,26,5,33.8
Changi,2009,10,25,0.5,—,—,—,28.6,32.4,26.4,7.9,53.3
Changi,2009,10,26,0,—,—,—,29.1,33.9,25.6,7.3,35.6
Changi,2009,10,27,15.5,—,—,—,28,32,25,4,30.2
Changi,2009,10,28,30.1,—,—,—,27.2,31,25.1,5.4,30.6
Changi,2009,10,29,0,—,—,—,27.6,31.3,24.8,12.1,37.4
Changi,2009,10,30,38.4,—,—,—,27.6,31.1,24.5,4.9,31
Changi,2009,10,31,2,—,—,—,26.6,31.2,24,11.4,40.3
