Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1988,10,1,0,—,—,—,27.7,30.5,25,7.4,36.4
Changi,1988,10,2,0.2,—,—,—,27.5,31.3,25.3,3.6,25.6
Changi,1988,10,3,9.5,—,—,—,26.7,32.1,22.9,5.1,61.9
Changi,1988,10,4,2.5,—,—,—,27.9,32.7,24.4,3.9,29.5
Changi,1988,10,5,0,—,—,—,27.9,32.1,24,4.6,57.6
Changi,1988,10,6,0,—,—,—,28.4,32.4,25.2,4.3,31
Changi,1988,10,7,0,—,—,—,28.1,31.8,25.6,2.5,29.2
Changi,1988,10,8,0,—,—,—,29.2,34.5,25.6,4.5,33.1
Changi,1988,10,9,10.4,—,—,—,27.9,31.7,23,3.2,45.4
Changi,1988,10,10,2.5,—,—,—,28.6,33,25.9,5.3,35.6
Changi,1988,10,11,6.1,—,—,—,28,32.4,23.6,8.5,57.6
Changi,1988,10,12,0,—,—,—,28,32.9,23.7,4.8,35.6
Changi,1988,10,13,39.8,—,—,—,26.5,29.5,23.8,2.6,29.5
Changi,1988,10,14,0,—,—,—,26.3,29,24.9,1.8,37.4
Changi,1988,10,15,7,—,—,—,27.9,31.6,25.1,4,30.6
Changi,1988,10,16,0,—,—,—,26.8,31.1,22.4,6.8,56.2
Changi,1988,10,17,11.1,—,—,—,28.5,33.2,25.2,3.7,35.6
Changi,1988,10,18,0,—,—,—,27.4,31.9,23.8,3.2,45
Changi,1988,10,19,0.6,—,—,—,27.3,31,25.8,4,36.7
Changi,1988,10,20,0,—,—,—,27.6,31.2,24.9,5.5,43.6
Changi,1988,10,21,4.2,—,—,—,27.8,31.6,25.2,4.5,42.5
Changi,1988,10,22,0.7,—,—,—,28.2,32.5,24.6,5.6,38.9
Changi,1988,10,23,15.2,—,—,—,25.6,28.5,23.5,1.9,31
Changi,1988,10,24,2,—,—,—,26.5,30,24.8,5.9,36
Changi,1988,10,25,0,—,—,—,27.9,32.7,24.9,6.7,41.4
Changi,1988,10,26,0,—,—,—,27.5,31,25.1,3,32.4
Changi,1988,10,27,0,—,—,—,27.4,29.9,25.5,2.2,29.5
Changi,1988,10,28,0,—,—,—,26.7,30.3,25,3,36.4
Changi,1988,10,29,1.1,—,—,—,27,32.4,24.5,1.4,29.2
Changi,1988,10,30,16,—,—,—,25.7,30,23.6,2.4,28.4
Changi,1988,10,31,5.7,—,—,—,26.3,30.5,24.4,2,24.1
