Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2011,4,1,0.8,—,—,—,27.9,31.8,25,10.2,56.2
Changi,2011,4,2,0,—,—,—,27.5,32.2,22.5,8.1,40
Changi,2011,4,3,4.4,—,—,—,28,32.2,25.1,9.6,28.8
Changi,2011,4,4,0,—,—,—,27.5,32.1,23.9,9.4,31
Changi,2011,4,5,61.8,—,—,—,27.3,31.6,22.2,8.4,43.6
Changi,2011,4,6,0,—,—,—,28.1,31.6,25.3,12.1,33.5
Changi,2011,4,7,0,—,—,—,28,31.8,24.6,11.8,35.6
Changi,2011,4,8,0,—,—,—,28.1,32,24.5,11.9,33.8
Changi,2011,4,9,38,—,—,—,27.4,32.3,24.1,7.5,29.5
Changi,2011,4,10,22.8,—,—,—,27,32,23.8,7.4,32.4
Changi,2011,4,11,0,—,—,—,26.7,28.3,24.9,8.2,24.8
Changi,2011,4,12,0,—,—,—,28,32.1,25,10.8,35.3
Changi,2011,4,13,0,—,—,—,27.9,31.5,24.7,11.4,32.4
Changi,2011,4,14,33.2,—,—,—,27.2,32.1,21.4,9.2,47.9
Changi,2011,4,15,0,—,—,—,28.3,32.2,24.9,10.2,31.3
Changi,2011,4,16,48.2,—,—,—,27.1,30.6,23.7,6.3,31.7
Changi,2011,4,17,0,—,—,—,28.4,32.2,25.3,6.6,25.6
Changi,2011,4,18,0,—,—,—,27.9,30.8,24.3,6.4,32.4
Changi,2011,4,19,0,—,—,—,28.6,32.2,25.3,6.3,31.7
Changi,2011,4,20,3.4,—,—,—,26.6,31.2,24.4,5.1,28.4
Changi,2011,4,21,0,—,—,—,27.8,31.6,24.4,7.3,24.8
Changi,2011,4,22,0.4,—,—,—,28.2,32.8,25.9,9.2,33.1
Changi,2011,4,23,0,—,—,—,28.5,32,25.9,9.5,31.7
Changi,2011,4,24,0,—,—,—,28.8,32.4,26,12.2,29.9
Changi,2011,4,25,0,—,—,—,28.6,32.6,25.1,10.6,29.9
Changi,2011,4,26,0,—,—,—,28.9,33,25.8,8.6,28.1
Changi,2011,4,27,1.6,—,—,—,28.1,31.6,25.5,7.6,32.4
Changi,2011,4,28,0,—,—,—,28.9,33.1,25.3,9.6,30.2
Changi,2011,4,29,2.2,—,—,—,27.9,32.9,25.4,5.2,23.8
Changi,2011,4,30,1,—,—,—,27.6,32,24.4,6.4,27.7
