Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2000,7,1,9.7,—,—,—,28.1,31,25.6,4.2,24.8
Changi,2000,7,2,0,—,—,—,28.2,31.4,23.8,7.4,28.8
Changi,2000,7,3,0.4,—,—,—,29.2,31.9,27.1,11.6,34.2
Changi,2000,7,4,19.1,—,—,—,28.5,31,22.1,9,41.8
Changi,2000,7,5,0.1,—,—,—,26.5,29.2,22.5,5.2,46.4
Changi,2000,7,6,0,—,—,—,29.2,32.5,26.1,7,25.2
Changi,2000,7,7,0,—,—,—,29.2,32.6,27.3,8.4,32.4
Changi,2000,7,8,0,—,—,—,29.1,32.5,26.5,8.2,36
Changi,2000,7,9,0,—,—,—,29,32.4,26,8.4,32.8
Changi,2000,7,10,0,—,—,—,29.1,32.3,26.5,10,32.4
Changi,2000,7,11,0,—,—,—,29.3,32.3,26.6,13.2,32
Changi,2000,7,12,0,—,—,—,28.7,32.1,26.2,11,40.7
Changi,2000,7,13,2.2,—,—,—,28.4,32.2,25.6,6.9,31
Changi,2000,7,14,0,—,—,—,29.1,33,26.3,10.8,28.8
Changi,2000,7,15,0,—,—,—,29.3,33,26.6,12.7,37.1
Changi,2000,7,16,0.4,—,—,—,28.8,31.5,26.7,10.9,32
Changi,2000,7,17,0,—,—,—,29.1,32.8,26.4,12.6,36
Changi,2000,7,18,0,—,—,—,28.4,32.8,26.2,7.5,45
Changi,2000,7,19,0.5,—,—,—,27.2,31.9,24.9,5.7,42.5
Changi,2000,7,20,0,—,—,—,28.5,32.5,25.1,6.6,32.4
Changi,2000,7,21,0,—,—,—,28.6,33.1,25.9,8.6,36
Changi,2000,7,22,6.2,—,—,—,27.3,30.6,25.5,3,28.8
Changi,2000,7,23,0.4,—,—,—,27.5,31.5,25.2,5.2,38.2
Changi,2000,7,24,34.6,—,—,—,26.2,29.8,22.5,5.7,41.4
Changi,2000,7,25,12.1,—,—,—,25.1,29.1,22.9,4.1,38.2
Changi,2000,7,26,0,—,—,—,26.7,29.6,24.1,2.4,15.5
Changi,2000,7,27,0,—,—,—,28,32.4,23.8,7,29.2
Changi,2000,7,28,0,—,—,—,28.2,31.7,26.5,10,30.6
Changi,2000,7,29,28.3,—,—,—,26.6,29.1,22.7,4.8,52.2
Changi,2000,7,30,0,—,—,—,27.5,31.6,24.5,4.5,23
Changi,2000,7,31,2.1,—,—,—,27.3,31.1,25.9,6.6,36.7
