Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1997,7,1,2.2,—,—,—,26.2,28.9,24.8,5.3,25.2
Changi,1997,7,2,1,—,—,—,28.4,32.5,24.3,4.6,24.5
Changi,1997,7,3,5.4,—,—,—,25.7,27.1,24.3,3.2,19.4
Changi,1997,7,4,0,—,—,—,27.4,31.1,23.6,6.7,26.6
Changi,1997,7,5,0.2,—,—,—,27,28.2,25.2,4.1,23
Changi,1997,7,6,0,—,—,—,28.5,32.6,24.7,10.8,39.6
Changi,1997,7,7,1.1,—,—,—,28.3,31.3,25.6,7.9,39.6
Changi,1997,7,8,0,—,—,—,29.2,32.8,26.6,13.6,31.3
Changi,1997,7,9,0,—,—,—,28.6,32.5,24.9,7,28.4
Changi,1997,7,10,0,—,—,—,28.8,32.4,25.3,13.9,36
Changi,1997,7,11,3.5,—,—,—,27.8,32.1,24,14.9,41.8
Changi,1997,7,12,0,—,—,—,28.7,32.4,25.5,11.5,28.8
Changi,1997,7,13,0,—,—,—,29.3,32.7,26,14.7,31.7
Changi,1997,7,14,0,—,—,—,29.4,32.6,27.4,17.9,36
Changi,1997,7,15,0.3,—,—,—,29.4,32.4,27.3,16.4,37.8
Changi,1997,7,16,0,—,—,—,29.7,33.6,27.2,19.2,37.8
Changi,1997,7,17,0,—,—,—,29.8,34,27.3,15.3,38.9
Changi,1997,7,18,0.3,—,—,—,29.3,33.6,26.9,16.8,39.2
Changi,1997,7,19,0,—,—,—,29.6,33.6,27.2,16.4,36
Changi,1997,7,20,0,—,—,—,29.7,33.6,27,17.6,38.9
Changi,1997,7,21,0,—,—,—,29.5,33.3,27,13.2,36
Changi,1997,7,22,0,—,—,—,29.3,33,27,14.4,31.7
Changi,1997,7,23,0,—,—,—,29,32.6,26.5,13.4,27
Changi,1997,7,24,0,—,—,—,29.4,33.1,26.9,17.7,37.8
Changi,1997,7,25,4.6,—,—,—,29,33.5,24.9,12,34.2
Changi,1997,7,26,0,—,—,—,29,32.6,26.3,14.6,33.1
Changi,1997,7,27,0,—,—,—,29.6,33.4,27.4,15.7,35.6
Changi,1997,7,28,0,—,—,—,29.4,33.2,27,17.5,42.5
Changi,1997,7,29,0,—,—,—,29.2,32.8,25.2,15.4,38.5
Changi,1997,7,30,0,—,—,—,29.6,33.1,27.2,17.8,35.6
Changi,1997,7,31,0,—,—,—,29.5,33.9,26.3,14.8,28.1
