Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2019,3,1,0,0,0,0,28.5,32.7,26,13.7,41.8
Changi,2019,3,2,0,0,0,0,28.4,33,26.1,13.7,36
Changi,2019,3,3,0,0,0,0,27.9,33,24.7,12.2,33.5
Changi,2019,3,4,0,0,0,0,28.1,33.8,24.6,12.2,30.6
Changi,2019,3,5,0,0,0,0,28.8,34.2,24.9,9.4,25.2
Changi,2019,3,6,0,0,0,0,28.5,32.1,26.9,10.4,30.6
Changi,2019,3,7,0,0,0,0,29.4,34.2,26.8,10.1,32
Changi,2019,3,8,0,0,0,0,29.3,34.3,26.7,10.8,28.8
Changi,2019,3,9,0,0,0,0,29.2,34,26.6,11.2,36.7
Changi,2019,3,10,0,0,0,0,29.2,34.7,26.4,12.2,37.8
Changi,2019,3,11,25.8,18.4,25.2,25.8,27.4,33,22.3,7.9,41
Changi,2019,3,12,1.2,1,1,1,28.2,34.8,24.9,7.2,28.8
Changi,2019,3,13,0,0,0,0,28.9,33.4,26.1,10.8,33.5
Changi,2019,3,14,0,0,0,0,28.9,33.4,25.9,11.5,33.1
Changi,2019,3,15,0,0,0,0,28.8,33.7,25.4,10.8,32.8
Changi,2019,3,16,0,0,0,0,28.7,33.6,24.8,11.9,33.8
Changi,2019,3,17,0,0,0,0,28.8,33.4,25.6,11.5,30.6
Changi,2019,3,18,0,0,0,0,28.7,33.6,24.8,9.7,32.4
Changi,2019,3,19,0,0,0,0,28.9,33.9,25.4,11.2,32.8
Changi,2019,3,20,0,0,0,0,29.3,33.7,26.4,12.6,31.3
Changi,2019,3,21,8.8,8.6,8.8,8.8,28,34.3,23.1,10.1,31.7
Changi,2019,3,22,0,0,0,0,28.7,34.1,25.6,7.9,30.2
Changi,2019,3,23,0,0,0,0,29.3,34.5,26.5,9,32
Changi,2019,3,24,0,0,0,0,29,33.5,26.9,8.3,31.3
Changi,2019,3,25,6.6,3,5,6.6,28.6,33.4,26.2,9.4,32.4
Changi,2019,3,26,0.8,0.8,0.8,0.8,29.6,34.1,26.8,13.3,32.4
Changi,2019,3,27,0,0,0,0,30,34.5,27.2,13.3,33.1
Changi,2019,3,28,29,25.8,28.8,29,27.9,33.7,22.9,8.6,34.9
Changi,2019,3,29,0,0,0,0,28.8,32.5,25.4,9.4,28.4
Changi,2019,3,30,0,0,0,0,27.6,31.4,24.8,5.4,22.3
Changi,2019,3,31,0,0,0,0,28.4,31,26.5,6.1,23
