Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1985,6,1,4.8,—,—,—,28.2,32.3,24.5,3.8,42.1
Changi,1985,6,2,1.4,—,—,—,27.9,32.9,25.6,2.2,39.6
Changi,1985,6,3,5.6,—,—,—,26.9,30.9,24.9,1.3,38.2
Changi,1985,6,4,7,—,—,—,27.6,32,24.8,5.7,46.8
Changi,1985,6,5,0,—,—,—,27.5,29.6,25,4.4,44.3
Changi,1985,6,6,0,—,—,—,27,29.7,24.6,4.4,31.3
Changi,1985,6,7,0.3,—,—,—,27.6,31,25.3,0.7,20.9
Changi,1985,6,8,0,—,—,—,27.7,30.5,25,3.1,28.4
Changi,1985,6,9,1.1,—,—,—,27.1,28.8,23.6,2.7,38.9
Changi,1985,6,10,0,—,—,—,28.7,32,25.9,3.6,23.8
Changi,1985,6,11,9.9,—,—,—,27.8,31.8,24.4,4.7,28.1
Changi,1985,6,12,0,—,—,—,26.8,31.5,23.6,4.9,36.4
Changi,1985,6,13,0,—,—,—,28.5,32.3,25.5,8,29.9
Changi,1985,6,14,0.2,—,—,—,28.3,31.5,24.5,5.7,52.6
Changi,1985,6,15,1,—,—,—,27.6,32,23.4,2.7,52.2
Changi,1985,6,16,0,—,—,—,26.6,29.7,24.4,3.5,33.8
Changi,1985,6,17,0.4,—,—,—,28.7,32.8,25.6,7.5,43.2
Changi,1985,6,18,0.2,—,—,—,27.9,31.7,24.3,6.7,44.6
Changi,1985,6,19,0,—,—,—,28.2,31.6,26.2,4.4,31.7
Changi,1985,6,20,0,—,—,—,28.5,33.1,25.2,3.9,32.8
Changi,1985,6,21,0,—,—,—,28.6,32.5,25.6,4.8,35.3
Changi,1985,6,22,2.7,—,—,—,29.5,34.7,25.6,5.6,37.1
Changi,1985,6,23,0,—,—,—,28.6,32.9,23.5,4.8,31.3
Changi,1985,6,24,0,—,—,—,29.1,34.1,25.6,5,35.6
Changi,1985,6,25,0,—,—,—,29.8,35,27.1,8,34.2
Changi,1985,6,26,0,—,—,—,30,34.1,27.7,10.8,32
Changi,1985,6,27,0,—,—,—,29.8,34,26.8,10.7,33.1
Changi,1985,6,28,0,—,—,—,29.5,33.1,26.2,8.2,32.8
Changi,1985,6,29,1.8,—,—,—,28.4,31.4,24.3,4.9,54.7
Changi,1985,6,30,0.6,—,—,—,27.5,32.3,24.7,6.2,37.1
