Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1995,2,1,1.1,—,—,—,26.9,29.2,24.9,16,55.8
Changi,1995,2,2,4.2,—,—,—,26.9,29.8,24.2,11.8,45.4
Changi,1995,2,3,25.6,—,—,—,24.8,27,23.5,6.3,40.3
Changi,1995,2,4,159.3,—,—,—,24.5,25.6,22.8,8.6,43.2
Changi,1995,2,5,43.2,—,—,—,23.9,25,22.6,4.4,41.4
Changi,1995,2,6,34.4,—,—,—,24.4,25.3,23.3,4.7,30.6
Changi,1995,2,7,0,—,—,—,26.2,29.3,23.5,7.1,38.5
Changi,1995,2,8,0,—,—,—,26.9,31.3,23.5,8.5,35.3
Changi,1995,2,9,0,—,—,—,26.9,31.7,23.5,9.9,36.4
Changi,1995,2,10,0,—,—,—,27,31.4,23.4,9.7,40
Changi,1995,2,11,0,—,—,—,27.5,31.5,24.1,11.3,38.9
Changi,1995,2,12,7.1,—,—,—,27,31.3,23.6,8.9,41.4
Changi,1995,2,13,3.4,—,—,—,24.6,26.6,22.6,5.9,29.2
Changi,1995,2,14,0,—,—,—,27.1,31.7,23,5.6,28.1
Changi,1995,2,15,0,—,—,—,27.5,31.7,24.4,6.1,35.3
Changi,1995,2,16,0,—,—,—,27.7,31.7,24.6,8.3,38.5
Changi,1995,2,17,0,—,—,—,26.9,29.2,24.9,6.4,33.5
Changi,1995,2,18,0,—,—,—,27.5,31.6,24.7,7.6,30.2
Changi,1995,2,19,0.3,—,—,—,27.4,31.3,24.7,7.1,32.4
Changi,1995,2,20,7.6,—,—,—,25.6,27.6,23.9,3.6,31.7
Changi,1995,2,21,4.1,—,—,—,26.1,31.2,24,3.5,32.8
Changi,1995,2,22,10.6,—,—,—,26.9,31.1,24,6.3,41
Changi,1995,2,23,0,—,—,—,27.3,31.3,23.9,7.6,37.8
Changi,1995,2,24,2.1,—,—,—,27.6,32.4,24.8,10,37.4
Changi,1995,2,25,28.5,—,—,—,24.6,26.2,22.7,4.5,35.3
Changi,1995,2,26,0,—,—,—,26.7,31.4,23.6,5.5,32.8
Changi,1995,2,27,0.6,—,—,—,27.4,31.4,24.7,4.6,37.1
Changi,1995,2,28,1.9,—,—,—,27.2,31,24.4,6.5,27.7
