Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2019,4,1,26,8.8,14.2,21,27.2,31.6,24,5,31.7
Changi,2019,4,2,0,0,0,0,28.1,32.2,25.5,6.5,25.6
Changi,2019,4,3,31,12,22.6,27.4,26.7,31,22.7,5.8,31
Changi,2019,4,4,0,0,0,0,28.5,33.7,25,9.4,36.7
Changi,2019,4,5,0,0,0,0,28.9,33.3,26.1,9.7,30.2
Changi,2019,4,6,0,0,0,0,28.6,32.9,25.4,9.4,33.8
Changi,2019,4,7,0,0,0,0,28.8,32.9,25.3,9.7,29.9
Changi,2019,4,8,0,0,0,0,29,32.8,26,10.4,29.5
Changi,2019,4,9,0,0,0,0,29.3,33.4,26.8,9,29.5
Changi,2019,4,10,6,5.6,6,6,28.2,32.6,25.3,5.8,28.1
Changi,2019,4,11,31.2,29.4,30.6,30.6,27.4,31.6,23.6,5,29.5
Changi,2019,4,12,0,0,0,0,28.5,32,25.6,5.8,22.7
Changi,2019,4,13,0,0,0,0,29.2,32.6,26.4,8.6,32.4
Changi,2019,4,14,0,0,0,0,28.8,32,26.6,10.1,40.7
Changi,2019,4,15,0.2,0.2,0.2,0.2,29.1,33.4,26.2,9,36.7
Changi,2019,4,16,0,0,0,0,29.9,33.3,27.1,11.2,32.8
Changi,2019,4,17,0,0,0,0,30.1,33.8,27.8,9.4,30.2
Changi,2019,4,18,0,0,0,0,30,33.9,27.3,9.7,29.9
Changi,2019,4,19,0,0,0,0,29,34.5,26,7.6,37.8
Changi,2019,4,20,21.2,16,19,19.2,27.7,30.7,25,5,37.1
Changi,2019,4,21,0,0,0,0,29.7,33.7,26.9,10.1,34.2
Changi,2019,4,22,0,0,0,0,29.2,32.9,27.5,7.2,28.8
Changi,2019,4,23,0,0,0,0,28.7,33.2,26.6,6.1,27.7
Changi,2019,4,24,0,0,0,0,28.9,31.7,26.9,4.7,21.2
Changi,2019,4,25,0,0,0,0,29.2,33.2,27.4,5.4,25.6
Changi,2019,4,26,52.4,19.4,32,45,26.3,29.9,24,4.7,28.4
Changi,2019,4,27,6.2,1.8,3,3.8,27.6,30.7,25.2,5.4,24.5
Changi,2019,4,28,0.6,0.6,0.6,0.6,29.1,34.5,25,7.6,40.3
Changi,2019,4,29,0,0,0,0,29.5,33.9,26.5,10.4,32.8
Changi,2019,4,30,0,0,0,0,28.2,32.6,26.2,6.1,34.9
