Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2000,4,1,0,—,—,—,27.5,32.4,24.8,3.7,28.8
Changi,2000,4,2,31.4,—,—,—,27.6,31.5,24.9,4.6,22.7
Changi,2000,4,3,5.7,—,—,—,28.1,32.4,23.7,4.7,32.4
Changi,2000,4,4,0.3,—,—,—,27.1,30.5,23.3,2.4,34.2
Changi,2000,4,5,2.4,—,—,—,26.9,29.6,24.3,2.7,30.6
Changi,2000,4,6,1.3,—,—,—,26.8,32.4,23.9,2,41.4
Changi,2000,4,7,0.4,—,—,—,28.2,32.9,25.1,4.9,27
Changi,2000,4,8,19.3,—,—,—,26.7,32.6,24.1,2.3,34.6
Changi,2000,4,9,14.3,—,—,—,27.2,32.8,24,2.1,25.2
Changi,2000,4,10,87.4,—,—,—,26.3,31.4,23.1,1.1,36
Changi,2000,4,11,0.5,—,—,—,26.7,29.8,23.3,0.8,25.2
Changi,2000,4,12,0,—,—,—,28.4,33.2,25.2,4.3,23.4
Changi,2000,4,13,0,—,—,—,29.1,33,27.1,8.6,64.8
Changi,2000,4,14,0,—,—,—,29.6,33.3,26.9,9,26.3
Changi,2000,4,15,0,—,—,—,29.3,33.4,26.1,6.7,25.9
Changi,2000,4,16,2.1,—,—,—,26.5,28.6,23.6,2,41.4
Changi,2000,4,17,45.1,—,—,—,26.2,31.7,22.8,2.4,56.5
Changi,2000,4,18,18.7,—,—,—,26.7,32.6,22.6,2.6,45.4
Changi,2000,4,19,0,—,—,—,27.8,32.6,24.8,2.4,32.8
Changi,2000,4,20,0,—,—,—,28,33.1,25.1,2.6,24.1
Changi,2000,4,21,0.1,—,—,—,27.4,32.3,25.3,2.1,32.4
Changi,2000,4,22,0,—,—,—,27.8,31.8,24.4,4.2,26.6
Changi,2000,4,23,0.8,—,—,—,28.1,32.5,25.9,2.7,19.4
Changi,2000,4,24,1.1,—,—,—,27.2,30.9,24.5,2.5,37.8
Changi,2000,4,25,0.4,—,—,—,27.2,31.1,25.6,2.2,35.6
Changi,2000,4,26,16.7,—,—,—,27.1,31.1,24.7,2.4,32.4
Changi,2000,4,27,59.7,—,—,—,26.3,29.9,23.3,1.5,34.6
Changi,2000,4,28,0.2,—,—,—,27.8,32.4,24.9,5.1,31.7
Changi,2000,4,29,0,—,—,—,28.6,33.4,24.9,5.4,25.6
Changi,2000,4,30,3.7,—,—,—,27.2,32.3,24.7,4.2,45.7
