Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1984,9,1,0,—,—,—,28,31.6,25.1,10.9,43.6
Changi,1984,9,2,26.5,—,—,—,28.3,31.8,25.5,9,49
Changi,1984,9,3,1.8,—,—,—,26.2,29,22.6,9,42.5
Changi,1984,9,4,0,—,—,—,27.5,32,23.9,8.5,31
Changi,1984,9,5,0,—,—,—,27.5,31.9,24.4,6.6,32.8
Changi,1984,9,6,13.5,—,—,—,26.8,30.7,24.5,4,24.5
Changi,1984,9,7,8,—,—,—,26,30.7,23.2,4.1,32.4
Changi,1984,9,8,1.7,—,—,—,25.1,27.4,23,1.7,24.1
Changi,1984,9,9,1.6,—,—,—,26.4,30.8,23.6,4,28.8
Changi,1984,9,10,20.5,—,—,—,24.5,28,21,5.9,49.7
Changi,1984,9,11,0,—,—,—,25.5,31.9,21.5,6.7,42.1
Changi,1984,9,12,0,—,—,—,26.3,30,23.6,4.7,31.3
Changi,1984,9,13,1.1,—,—,—,27.8,31.8,24.5,5.5,30.6
Changi,1984,9,14,0,—,—,—,27.1,31.3,23.2,5.7,35.6
Changi,1984,9,15,0,—,—,—,26.9,32,22.9,4.7,31.3
Changi,1984,9,16,2.8,—,—,—,26.8,32.2,24,4,32.8
Changi,1984,9,17,2.2,—,—,—,26.6,31.3,24.4,4.4,33.8
Changi,1984,9,18,16.3,—,—,—,26.6,30.9,24,2.7,33.8
Changi,1984,9,19,2.4,—,—,—,26.2,29.4,22.2,4.9,37.4
Changi,1984,9,20,0,—,—,—,26.2,30.6,24,4.6,49.7
Changi,1984,9,21,16,—,—,—,25.4,28.7,23.5,3.5,49.7
Changi,1984,9,22,0,—,—,—,27.2,31.6,24.4,7.7,36.4
Changi,1984,9,23,0,—,—,—,27.5,32,24.3,8,41.4
Changi,1984,9,24,0,—,—,—,27.6,32,24.9,6.9,38.9
Changi,1984,9,25,3,—,—,—,27.7,31.1,25.5,7.8,37.8
Changi,1984,9,26,0,—,—,—,28.2,31.9,25.2,7.3,28.1
Changi,1984,9,27,20.5,—,—,—,26.3,29.2,23.1,1.2,49.7
Changi,1984,9,28,2.3,—,—,—,28,32.1,23,11,54
Changi,1984,9,29,46.5,—,—,—,27.5,32.4,22.8,8.6,45
Changi,1984,9,30,0,—,—,—,26.3,30.1,22.8,4.7,73.8
