Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1997,4,1,10.6,—,—,—,27,32.4,24.4,6.2,29.5
Changi,1997,4,2,15.4,—,—,—,26.1,29,23.5,3.2,23
Changi,1997,4,3,0,—,—,—,28.3,33.5,25.3,6.9,32.4
Changi,1997,4,4,0,—,—,—,28.7,34,25,6.9,29.5
Changi,1997,4,5,2.9,—,—,—,28.4,33,25.9,5.8,50.4
Changi,1997,4,6,0,—,—,—,28.8,33.6,25,7.2,27.7
Changi,1997,4,7,0,—,—,—,29.3,33.8,26.1,5,23
Changi,1997,4,8,44.6,—,—,—,26.2,30.6,22.3,2.4,49.3
Changi,1997,4,9,0,—,—,—,27.6,32.1,24.5,3,24.8
Changi,1997,4,10,0.4,—,—,—,27.3,32.5,25.5,2.7,32
Changi,1997,4,11,0,—,—,—,27.6,32.6,24.8,3,29.2
Changi,1997,4,12,4,—,—,—,26.6,31.3,24.6,1.8,25.9
Changi,1997,4,13,20.7,—,—,—,26.4,30.7,23.2,6.1,38.9
Changi,1997,4,14,0,—,—,—,28,31.8,24.8,3.6,19.8
Changi,1997,4,15,6.4,—,—,—,27.2,32.1,23.6,4.7,23.4
Changi,1997,4,16,0,—,—,—,27.7,32.4,23.9,4.9,26.6
Changi,1997,4,17,0,—,—,—,28,33.4,24.9,4.1,36
Changi,1997,4,18,0,—,—,—,28,32.3,25.1,5.4,29.5
Changi,1997,4,19,0,—,—,—,29.4,32.6,26.9,9.3,37.8
Changi,1997,4,20,0,—,—,—,29.4,33.8,26,5.6,30.2
Changi,1997,4,21,0,—,—,—,29.3,33.8,25.9,6.2,31.7
Changi,1997,4,22,0,—,—,—,29.5,33.5,25.9,8.6,28.4
Changi,1997,4,23,0,—,—,—,29.5,34,26.1,5.3,27.7
Changi,1997,4,24,0,—,—,—,28.3,31.9,26.2,4.8,24.5
Changi,1997,4,25,0.9,—,—,—,28.3,32.1,26,6,36
Changi,1997,4,26,1,—,—,—,28.5,32.3,25.7,4.5,36
Changi,1997,4,27,0.3,—,—,—,28.4,33.3,25.2,3.6,43.9
Changi,1997,4,28,11.2,—,—,—,28,32.9,24.9,2.5,32
Changi,1997,4,29,0,—,—,—,27.4,30,24.7,1.9,15.8
Changi,1997,4,30,0,—,—,—,29,34.4,25.5,3.3,27.7
