Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1985,11,1,0,—,—,—,26.9,32,24,3.3,26.3
Changi,1985,11,2,12.6,—,—,—,26.4,30.8,24.2,3.6,54
Changi,1985,11,3,38.2,—,—,—,25.8,30.9,23.7,1.8,25.9
Changi,1985,11,4,0,—,—,—,26.4,31.8,23.8,2.5,25.6
Changi,1985,11,5,0.9,—,—,—,26.8,31.1,24,2.6,22
Changi,1985,11,6,4.5,—,—,—,25.7,31.5,23.8,2.5,34.9
Changi,1985,11,7,34.2,—,—,—,25.1,29.7,23,2.6,26.6
Changi,1985,11,8,12.3,—,—,—,26.3,31,22.8,5,29.5
Changi,1985,11,9,0,—,—,—,26.8,31.3,24.1,3.9,23.4
Changi,1985,11,10,0.1,—,—,—,26.3,30.9,24.2,2.4,27.7
Changi,1985,11,11,1,—,—,—,26.9,30.7,23.8,6.3,40
Changi,1985,11,12,0.9,—,—,—,26.7,30.7,24.7,2.7,25.6
Changi,1985,11,13,0.7,—,—,—,26,28.7,23.4,5.1,51.5
Changi,1985,11,14,0.2,—,—,—,26.1,29.4,23.8,4.4,33.1
Changi,1985,11,15,5.4,—,—,—,25.6,31.1,23.6,2.8,32
Changi,1985,11,16,0,—,—,—,27.5,32.4,23.3,2.9,37.1
Changi,1985,11,17,0.3,—,—,—,27.2,32.2,24.2,2.7,31.3
Changi,1985,11,18,0.1,—,—,—,27.2,33,24.5,4.6,56.2
Changi,1985,11,19,12.2,—,—,—,26.7,30.5,24.5,3.9,32.8
Changi,1985,11,20,0,—,—,—,27.2,31.4,23.4,4.2,31.3
Changi,1985,11,21,0,—,—,—,27.5,32.2,24.8,4,35.3
Changi,1985,11,22,0.5,—,—,—,27.6,32.2,24.7,4.7,34.6
Changi,1985,11,23,38,—,—,—,27.2,31.3,22.5,5.2,56.5
Changi,1985,11,24,9.1,—,—,—,26.4,30.8,22.6,3.6,29.9
Changi,1985,11,25,0.4,—,—,—,27,32,23.5,6.1,35.6
Changi,1985,11,26,0,—,—,—,26.3,29.6,24.1,1.2,19.1
Changi,1985,11,27,1.3,—,—,—,27,31.8,24.3,5.1,49.7
Changi,1985,11,28,0.5,—,—,—,25.9,31,24.1,4,46.1
Changi,1985,11,29,3.9,—,—,—,26.2,31.1,23.4,3.7,32
Changi,1985,11,30,2.1,—,—,—,26.2,30.5,24.3,4.4,53.3
