Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1983,4,1,0,—,—,—,29.3,34.5,25.8,12.8,40.3
Changi,1983,4,2,0,—,—,—,29.3,34.4,26.4,11.6,37.8
Changi,1983,4,3,0,—,—,—,28.3,33.5,25.5,6.8,34.6
Changi,1983,4,4,0,—,—,—,29,34.5,26.1,7.2,45
Changi,1983,4,5,0,—,—,—,29.4,33.8,26.3,8.8,35.3
Changi,1983,4,6,0,—,—,—,29.4,34.1,26.1,9.5,34.6
Changi,1983,4,7,0.8,—,—,—,29,32.9,25.4,6.7,32.8
Changi,1983,4,8,0,—,—,—,29.2,34,26,6.4,34.2
Changi,1983,4,9,0,—,—,—,29.7,34.6,26.1,12.1,35.6
Changi,1983,4,10,0,—,—,—,30.2,34.8,26.8,9.8,27.7
Changi,1983,4,11,0,—,—,—,30.2,35.1,26.7,8.1,39.6
Changi,1983,4,12,0,—,—,—,30.4,34.7,28.4,14.5,42.8
Changi,1983,4,13,0,—,—,—,30.1,34.9,27,8.9,32.8
Changi,1983,4,14,0,—,—,—,30.3,35.1,27.5,10.6,40.3
Changi,1983,4,15,0,—,—,—,30.3,35.5,27.1,10.9,40
Changi,1983,4,16,0,—,—,—,29.9,35.2,26.5,10.6,40.3
Changi,1983,4,17,0,—,—,—,29.8,35.3,26.6,13.6,42.8
Changi,1983,4,18,0,—,—,—,29.9,35.4,26.3,13.2,46.4
Changi,1983,4,19,0,—,—,—,30.2,35.8,26.5,13.2,40.3
Changi,1983,4,20,0,—,—,—,30.1,35.2,27.2,13.9,49.7
Changi,1983,4,21,0,—,—,—,29.4,35.2,26.4,6.8,32.8
Changi,1983,4,22,0,—,—,—,28.3,35.6,25.2,6,58
Changi,1983,4,23,0,—,—,—,29,34.6,25.2,8.1,32.8
Changi,1983,4,24,0,—,—,—,30,35.3,26.7,10.7,33.1
Changi,1983,4,25,7.8,—,—,—,28.9,32.7,26.4,6,36.7
Changi,1983,4,26,21.3,—,—,—,27,31.5,24.5,2.1,33.5
Changi,1983,4,27,3.7,—,—,—,26.6,30,23.5,4.9,29.5
Changi,1983,4,28,0,—,—,—,29.2,33.2,26.2,9.5,43.9
Changi,1983,4,29,0,—,—,—,29.5,33.5,26.6,5.5,36
Changi,1983,4,30,0,—,—,—,29.4,34.9,26.5,7.6,44.6
