Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1993,10,1,0,—,—,—,29.1,32.7,25.9,11.3,34.2
Changi,1993,10,2,0,—,—,—,27.7,32.1,24.5,6,35.3
Changi,1993,10,3,0,—,—,—,27.3,30.4,25,5,28.1
Changi,1993,10,4,0,—,—,—,27.6,32.1,24.9,3.7,39.2
Changi,1993,10,5,0,—,—,—,27.9,31.8,25.2,4.6,45.4
Changi,1993,10,6,0,—,—,—,29,32.5,25.2,5.5,32.8
Changi,1993,10,7,0,—,—,—,29.5,33.1,26.9,9.3,34.6
Changi,1993,10,8,0,—,—,—,29.6,33.2,27.3,11.6,33.8
Changi,1993,10,9,0,—,—,—,27.9,32,25.7,5,29.2
Changi,1993,10,10,7.2,—,—,—,27.3,33,24.5,5.1,33.8
Changi,1993,10,11,4.6,—,—,—,25.7,26.4,24.3,2.6,19.8
Changi,1993,10,12,0,—,—,—,27.1,31.2,24.6,3.3,31
Changi,1993,10,13,0.9,—,—,—,26.7,31.6,24.3,2.5,45.4
Changi,1993,10,14,3.3,—,—,—,27.2,32.4,24.3,2,30.6
Changi,1993,10,15,62.7,—,—,—,27.2,30.2,23.1,4.7,41
Changi,1993,10,16,21,—,—,—,25.9,28.8,22.5,4.1,40
Changi,1993,10,17,0,—,—,—,27.6,32.2,23.8,4.2,27
Changi,1993,10,18,4.5,—,—,—,26.8,32.5,24.4,4,39.2
Changi,1993,10,19,0,—,—,—,27.1,31.5,24.5,2.5,22.3
Changi,1993,10,20,6.2,—,—,—,27.2,32.5,23.6,3.4,29.2
Changi,1993,10,21,0,—,—,—,27.5,33.1,23.6,3.7,32
Changi,1993,10,22,13,—,—,—,26.5,31.2,24.6,2.4,40.3
Changi,1993,10,23,0,—,—,—,27.6,32.4,23.6,2.9,36.4
Changi,1993,10,24,0,—,—,—,28,32.1,25.1,4.6,24.8
Changi,1993,10,25,0,—,—,—,28.2,31,25.9,5.8,26.3
Changi,1993,10,26,0,—,—,—,28,31.7,24.4,6.8,34.6
Changi,1993,10,27,0,—,—,—,28.1,31.5,25.8,5.7,40.3
Changi,1993,10,28,2.5,—,—,—,27.1,31,25.2,3.2,41
Changi,1993,10,29,1.4,—,—,—,27.5,31.7,24.4,5.5,31
Changi,1993,10,30,47.2,—,—,—,26,31,23.8,3.5,34.6
Changi,1993,10,31,1,—,—,—,26.7,30.6,23.6,2.9,24.1
