Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1990,12,1,0.1,—,—,—,27.7,31.4,25.7,16.8,52.9
Changi,1990,12,2,0,—,—,—,27.9,31.5,26.5,18.3,52.2
Changi,1990,12,3,0,—,—,—,27.4,30.7,25.2,13.7,46.1
Changi,1990,12,4,0,—,—,—,27.1,31.8,24.6,9.7,42.8
Changi,1990,12,5,12.4,—,—,—,25.6,28.7,24.7,8.3,43.2
Changi,1990,12,6,12.8,—,—,—,24.6,26,23.7,2.8,29.9
Changi,1990,12,7,25.5,—,—,—,24.4,25.7,23.5,6.3,40
Changi,1990,12,8,33.5,—,—,—,26,31.4,23.1,7.6,36.7
Changi,1990,12,9,18.7,—,—,—,26.3,31.1,23.8,5.5,38.9
Changi,1990,12,10,5.3,—,—,—,25.7,29.5,23.9,5.7,30.2
Changi,1990,12,11,0.4,—,—,—,25.6,29.3,23.5,5.4,27.7
Changi,1990,12,12,21.7,—,—,—,24.9,26.7,23.4,1.1,32
Changi,1990,12,13,0.2,—,—,—,26.1,29.9,23.3,5.7,31.3
Changi,1990,12,14,4.3,—,—,—,27,31.2,24.4,10.4,40.3
Changi,1990,12,15,27.7,—,—,—,25.9,28.7,24.1,6.5,36
Changi,1990,12,16,28.7,—,—,—,24.9,28.9,23.4,5.3,31
Changi,1990,12,17,4.3,—,—,—,25.3,29.8,22.9,4.8,26.6
Changi,1990,12,18,3.4,—,—,—,26.3,31.3,24.2,5,34.2
Changi,1990,12,19,0,—,—,—,25.6,28.5,23.9,3.9,27
Changi,1990,12,20,1.2,—,—,—,26.2,31.6,23.8,6,33.1
Changi,1990,12,21,0.9,—,—,—,26.5,30.8,24.4,5.8,27.4
Changi,1990,12,22,0,—,—,—,26.8,30.9,24.6,12.8,50
Changi,1990,12,23,0,—,—,—,26.5,30.6,24.2,10.8,44.6
Changi,1990,12,24,0,—,—,—,26.3,31.1,23.3,10.2,37.1
Changi,1990,12,25,0,—,—,—,26.6,31.8,22.9,11.8,37.1
Changi,1990,12,26,0,—,—,—,26.9,30.9,24.4,12.5,41.8
Changi,1990,12,27,0,—,—,—,27,31.5,24,11.5,43.6
Changi,1990,12,28,0,—,—,—,26.8,31.2,23.8,12.4,43.9
Changi,1990,12,29,0,—,—,—,27.4,31.5,24.6,14.8,40.7
Changi,1990,12,30,0,—,—,—,27.5,31.7,25.2,10.9,38.5
Changi,1990,12,31,0,—,—,—,26.9,30.8,24.5,9.2,47.2
