Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1999,11,1,10.6,—,—,—,28.1,32,24.6,1.9,19.1
Changi,1999,11,2,0.3,—,—,—,26.1,28.2,22.9,1.7,44.6
Changi,1999,11,3,0,—,—,—,28.8,32.9,24.8,5,37.4
Changi,1999,11,4,0,—,—,—,29.1,33.2,25.7,5.5,36.7
Changi,1999,11,5,0,—,—,—,29.3,32.8,26.6,5.3,29.9
Changi,1999,11,6,0,—,—,—,29.2,33.1,25.5,3.5,34.2
Changi,1999,11,7,0,—,—,—,28.1,30.5,25.4,1.1,16.2
Changi,1999,11,8,0.4,—,—,—,29.2,33.4,25.1,4.8,38.5
Changi,1999,11,9,0,—,—,—,27.9,32.5,24,2,29.5
Changi,1999,11,10,0,—,—,—,27.6,32.5,24.9,1.6,27
Changi,1999,11,11,0,—,—,—,27.1,31.2,25,1.4,23
Changi,1999,11,12,0.3,—,—,—,26.9,31.3,24.8,1.8,34.2
Changi,1999,11,13,2.9,—,—,—,26.3,29,24.2,1.1,28.1
Changi,1999,11,14,9.1,—,—,—,27.1,31.2,25.1,1.9,20.2
Changi,1999,11,15,29.1,—,—,—,25.4,26.9,24,1.5,27.4
Changi,1999,11,16,19.5,—,—,—,26.3,31,23.6,2.5,34.2
Changi,1999,11,17,20.1,—,—,—,25.8,30.7,24.2,1.3,45
Changi,1999,11,18,5,—,—,—,26.2,30.8,24,1.4,24.1
Changi,1999,11,19,16.3,—,—,—,26.3,32,24,1.8,36
Changi,1999,11,20,0,—,—,—,26,28.4,24.2,0.7,16.2
Changi,1999,11,21,39,—,—,—,27.1,31.5,23.8,2.1,21.6
Changi,1999,11,22,38.5,—,—,—,27.1,32.2,24.2,3,22.3
Changi,1999,11,23,34.4,—,—,—,26.5,32.1,23.5,2.8,28.8
Changi,1999,11,24,0.2,—,—,—,27.1,32,23.6,2.8,32.4
Changi,1999,11,25,4.9,—,—,—,27.3,31.6,24.7,3,21.6
Changi,1999,11,26,0,—,—,—,27.3,31.6,24.8,4.1,32.4
Changi,1999,11,27,0.3,—,—,—,27.7,32.3,24.8,4.1,27
Changi,1999,11,28,0,—,—,—,26.9,29.2,25.2,1.4,20.5
Changi,1999,11,29,10.2,—,—,—,27.3,32.7,24.5,3.3,27
Changi,1999,11,30,0.4,—,—,—,27.5,31.5,24.4,2.7,21.6
