Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2004,3,1,0,—,—,—,28.3,32.6,25.4,7.8,29.9
Changi,2004,3,2,0.1,—,—,—,28.1,33.7,25,5.3,27
Changi,2004,3,3,2.2,—,—,—,27.9,32.1,25.6,3.8,28.1
Changi,2004,3,4,13,—,—,—,27.3,33.5,23.6,5.5,46.8
Changi,2004,3,5,0,—,—,—,28.3,33.1,25.4,11.1,31.3
Changi,2004,3,6,0,—,—,—,28.2,33.1,25.4,10.2,37.8
Changi,2004,3,7,7.3,—,—,—,28.2,32,25,11.6,36
Changi,2004,3,8,122.8,—,—,—,25.3,26.5,22.2,8,43.2
Changi,2004,3,9,2.6,—,—,—,25.5,28.9,22.8,9,33.5
Changi,2004,3,10,0,—,—,—,27.1,31.9,24.8,5.2,25.2
Changi,2004,3,11,29.6,—,—,—,25.4,30.5,23.1,6.6,32.4
Changi,2004,3,12,16.7,—,—,—,26.9,32.9,23.6,3.8,30.6
Changi,2004,3,13,23,—,—,—,27.1,33,23.4,6.3,30.6
Changi,2004,3,14,0,—,—,—,28.1,32.4,25.4,8.4,34.9
Changi,2004,3,15,0,—,—,—,27.8,32.7,24.9,6.2,34.2
Changi,2004,3,16,0.8,—,—,—,26.4,29.2,24.1,4.1,30.6
Changi,2004,3,17,0,—,—,—,27.5,31.8,24.4,7.1,28.8
Changi,2004,3,18,0.4,—,—,—,27.9,33,25.5,4.7,25.2
Changi,2004,3,19,13.2,—,—,—,28.3,32.9,25.7,7.4,27
Changi,2004,3,20,0,—,—,—,27.3,31.9,22.8,7.5,32.4
Changi,2004,3,21,3.5,—,—,—,27.8,32.2,24.8,5.8,21.6
Changi,2004,3,22,0,—,—,—,28.1,32,25.3,5,20.2
Changi,2004,3,23,21.2,—,—,—,27.5,32.5,25.1,5.1,32.4
Changi,2004,3,24,0.2,—,—,—,28.2,31.7,25.7,5.2,34.2
Changi,2004,3,25,0,—,—,—,28.6,31.9,26.1,5.4,18
Changi,2004,3,26,10,—,—,—,27.6,33.4,23,5.7,50.4
Changi,2004,3,27,0,—,—,—,28.3,33.3,25.2,3.6,25.2
Changi,2004,3,28,0,—,—,—,28.9,33.7,25.7,5.7,27.4
Changi,2004,3,29,0,—,—,—,28.8,32.7,26,6.9,30.6
Changi,2004,3,30,2.8,—,—,—,28.5,32.7,25.5,6.5,32.4
Changi,2004,3,31,0,—,—,—,29.2,33.5,27,9.5,28.8
