Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2002,3,1,0,—,—,—,28.4,32.6,25.6,12.8,34.6
Changi,2002,3,2,0,—,—,—,28.3,32.5,25.8,11.9,32.4
Changi,2002,3,3,0,—,—,—,28,32.6,25,10.7,37.8
Changi,2002,3,4,0,—,—,—,27.8,32.7,24.6,11.7,36
Changi,2002,3,5,0,—,—,—,27.9,33.4,24,9.3,28.8
Changi,2002,3,6,0,—,—,—,27.7,32.1,24.7,10.8,36
Changi,2002,3,7,0,—,—,—,27.8,32.4,24.2,12.9,38.9
Changi,2002,3,8,0,—,—,—,28.2,33.5,24.4,15.8,42.1
Changi,2002,3,9,0,—,—,—,28.2,33.1,24.6,14,37.8
Changi,2002,3,10,0,—,—,—,28.4,33.6,25.1,13.2,34.9
Changi,2002,3,11,0,—,—,—,28.4,33.3,25.1,15.5,39.6
Changi,2002,3,12,0,—,—,—,28.2,32.9,25.1,14.3,37.8
Changi,2002,3,13,0,—,—,—,28.6,33.6,25.2,13.2,29.5
Changi,2002,3,14,0,—,—,—,28.7,34,25.8,10,32.8
Changi,2002,3,15,12.9,—,—,—,27.6,33.3,23.8,7.8,32.8
Changi,2002,3,16,0,—,—,—,28.5,33.3,25.5,6.8,28.8
Changi,2002,3,17,0,—,—,—,29.2,34.3,26,8.3,34.2
Changi,2002,3,18,4.2,—,—,—,27.6,31.4,24,10.7,37.8
Changi,2002,3,19,26.4,—,—,—,28,33.1,23.5,14.3,45.4
Changi,2002,3,20,1.4,—,—,—,27,31.4,24,8.9,32
Changi,2002,3,21,0,—,—,—,28.1,32.9,24.7,7.6,42.8
Changi,2002,3,22,0.2,—,—,—,27.6,32.8,24.7,4.9,32.8
Changi,2002,3,23,0.4,—,—,—,27.5,32.8,24.7,4.4,29.5
Changi,2002,3,24,0,—,—,—,28.9,34,25.1,5.6,28.8
Changi,2002,3,25,0,—,—,—,29.4,34.3,26.8,7.3,32.4
Changi,2002,3,26,0,—,—,—,29.1,34.2,26.5,7.3,32
Changi,2002,3,27,0,—,—,—,28.8,33,26.4,7.3,25.9
Changi,2002,3,28,0,—,—,—,29.4,34.8,25.8,7.5,36
Changi,2002,3,29,0,—,—,—,28.8,33.8,26.2,5.3,31.7
Changi,2002,3,30,8,—,—,—,28.1,32.2,25.9,6.4,28.1
Changi,2002,3,31,2.1,—,—,—,26.3,30.5,23.8,3.9,34.2
