Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1999,3,1,22.6,—,—,—,25.7,30.7,23.8,5.8,36
Changi,1999,3,2,0,—,—,—,25.2,27,23.5,2.7,25.6
Changi,1999,3,3,0,—,—,—,26.8,30.5,24,5.1,28.8
Changi,1999,3,4,0,—,—,—,26.3,30,24.1,1.8,21.6
Changi,1999,3,5,5.3,—,—,—,27.5,32.2,24.4,4.9,24.5
Changi,1999,3,6,0,—,—,—,27.3,31.8,22,6.3,37.8
Changi,1999,3,7,0,—,—,—,27.5,31,25.1,2.8,23.4
Changi,1999,3,8,11.3,—,—,—,26.8,31.8,24.4,4.4,32.4
Changi,1999,3,9,3.5,—,—,—,26.7,31.5,24.4,3.6,29.2
Changi,1999,3,10,3.6,—,—,—,26.9,32.4,24,2.5,26.6
Changi,1999,3,11,0,—,—,—,27.4,32.5,24.9,4.6,38.5
Changi,1999,3,12,6.3,—,—,—,26.6,30.9,24.6,4.3,33.1
Changi,1999,3,13,0,—,—,—,27.3,32,24.1,3.3,27
Changi,1999,3,14,0,—,—,—,28,32.1,24.9,2.5,18.4
Changi,1999,3,15,14,—,—,—,26.5,31.4,23.4,2.4,49.3
Changi,1999,3,16,6.9,—,—,—,27.3,33,23.8,4.1,34.9
Changi,1999,3,17,0,—,—,—,28.3,32.5,25.3,5.4,28.8
Changi,1999,3,18,8.8,—,—,—,28.3,32.9,25.4,2.4,29.2
Changi,1999,3,19,0,—,—,—,28.1,32.6,25.4,4.6,38.5
Changi,1999,3,20,0,—,—,—,28.4,33,24.6,5.9,39.6
Changi,1999,3,21,0,—,—,—,29.1,32.2,26.2,2.3,22
Changi,1999,3,22,0,—,—,—,27.8,30.3,26.2,1.1,22.3
Changi,1999,3,23,52.4,—,—,—,26.4,30.7,23.6,4.3,43.2
Changi,1999,3,24,0,—,—,—,26.9,30.3,24.2,3.4,24.1
Changi,1999,3,25,0.7,—,—,—,27.4,32.5,24.6,3.9,34.2
Changi,1999,3,26,9.6,—,—,—,26.5,29.7,23.4,0.8,32.4
Changi,1999,3,27,0,—,—,—,28.1,31.9,24.8,2.6,27
Changi,1999,3,28,5.2,—,—,—,26.7,29.5,24.8,1,23
Changi,1999,3,29,4.5,—,—,—,25.9,31.7,23.9,3,47.2
Changi,1999,3,30,3.3,—,—,—,26.5,32.4,24.4,1.4,21.6
Changi,1999,3,31,23.4,—,—,—,26.7,32.2,24.5,1.5,32
