Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1998,2,1,7.3,—,—,—,28.2,32.2,25.4,11.5,39.2
Changi,1998,2,2,7.6,—,—,—,27.9,30.2,26,11.5,39.6
Changi,1998,2,3,0,—,—,—,28.4,31,25.6,10.1,38.2
Changi,1998,2,4,1.1,—,—,—,28,31.5,25.8,8.3,38.5
Changi,1998,2,5,0,—,—,—,28.3,32,25.7,9.1,32.4
Changi,1998,2,6,0,—,—,—,28.5,31.9,25.3,11.3,37.8
Changi,1998,2,7,0,—,—,—,28.4,32.1,24.9,10.4,33.8
Changi,1998,2,8,0,—,—,—,28.3,32.3,24.3,11.3,31.3
Changi,1998,2,9,0,—,—,—,28.5,32.6,25.5,8.5,30.6
Changi,1998,2,10,0,—,—,—,28.7,32.5,25.9,8.8,32
Changi,1998,2,11,0,—,—,—,28.5,33.4,24.6,7.9,29.9
Changi,1998,2,12,0,—,—,—,29.2,33,26.5,13.5,31
Changi,1998,2,13,0,—,—,—,29.3,33,26.7,13.7,38.2
Changi,1998,2,14,0,—,—,—,29.3,33.5,26.4,12.4,33.8
Changi,1998,2,15,0,—,—,—,29.1,32.5,26.3,5.5,30.6
Changi,1998,2,16,0,—,—,—,29.3,33.5,26.2,8.6,28.8
Changi,1998,2,17,0,—,—,—,29.4,34.6,26,7.8,29.9
Changi,1998,2,18,0,—,—,—,29.3,34.6,25.9,7.4,25.9
Changi,1998,2,19,11.9,—,—,—,29.1,34.3,25.9,3.4,23.4
Changi,1998,2,20,0,—,—,—,29,33.9,25.9,5.5,31.7
Changi,1998,2,21,0,—,—,—,28.6,34,25.4,3.3,28.8
Changi,1998,2,22,4.6,—,—,—,28.7,33,26.1,8.4,58
Changi,1998,2,23,0,—,—,—,29.5,33.9,26.8,12,36
Changi,1998,2,24,0,—,—,—,29.8,34.2,26.6,9.9,28.1
Changi,1998,2,25,0,—,—,—,29.9,34.4,26.9,10.6,28.8
Changi,1998,2,26,0,—,—,—,29.7,34.4,26.9,12.3,33.1
Changi,1998,2,27,0,—,—,—,29.6,34.3,26.2,12.9,36.7
Changi,1998,2,28,0,—,—,—,29.3,34.3,25.5,11.1,33.8
