Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1991,3,1,0,—,—,—,27.1,30.9,24.3,10.1,43.6
Changi,1991,3,2,0,—,—,—,28.4,33.2,25.4,12.6,39.6
Changi,1991,3,3,0,—,—,—,27.9,32.3,24.5,13.7,40.3
Changi,1991,3,4,0,—,—,—,27.1,32.3,23.2,9.2,31.7
Changi,1991,3,5,0,—,—,—,27.5,33.6,23.2,10.8,40.7
Changi,1991,3,6,0,—,—,—,27.9,33,24.4,13,38.9
Changi,1991,3,7,0,—,—,—,28.4,33.8,25.6,10.8,41.4
Changi,1991,3,8,0,—,—,—,27.9,32.6,25.2,12.7,33.5
Changi,1991,3,9,0,—,—,—,28.1,33.4,24.8,11.8,36.7
Changi,1991,3,10,0,—,—,—,27.6,32.3,24.6,13.6,36.4
Changi,1991,3,11,0,—,—,—,27.4,32.7,23.5,10.2,34.6
Changi,1991,3,12,0,—,—,—,27.7,32.7,24.9,11.1,29.9
Changi,1991,3,13,1.3,—,—,—,27.5,30.9,25,7.9,38.5
Changi,1991,3,14,0,—,—,—,28.4,33.2,24.9,9.2,43.6
Changi,1991,3,15,0,—,—,—,28.5,33,25.9,12.7,34.9
Changi,1991,3,16,0,—,—,—,28.3,32.5,25.3,7.2,33.5
Changi,1991,3,17,0,—,—,—,28.4,32.7,25.3,10.5,36.7
Changi,1991,3,18,8.8,—,—,—,28.6,32.1,26.1,10.3,29.2
Changi,1991,3,19,2.6,—,—,—,26,29.1,22.9,3.6,29.9
Changi,1991,3,20,0,—,—,—,27.3,31.5,24.6,6.2,37.1
Changi,1991,3,21,0,—,—,—,27.9,32,25.2,7.4,32.4
Changi,1991,3,22,0,—,—,—,28.5,32.7,26,3.7,29.9
Changi,1991,3,23,0,—,—,—,28.4,33.5,25.4,6.3,36
Changi,1991,3,24,0.7,—,—,—,27.7,32.3,24.9,9,41
Changi,1991,3,25,4.5,—,—,—,27.9,32,24,8.5,31.3
Changi,1991,3,26,12.8,—,—,—,28,32.7,25.1,8.3,37.4
Changi,1991,3,27,0.6,—,—,—,28.9,33.6,25.3,11.1,41
Changi,1991,3,28,11.4,—,—,—,29.2,34,25.4,8.1,38.5
Changi,1991,3,29,1.1,—,—,—,27,29.8,23.6,5.3,37.8
Changi,1991,3,30,48.6,—,—,—,25.4,31.6,22.5,2.5,38.9
Changi,1991,3,31,0,—,—,—,27.3,32.1,23.5,5.1,24.5
