Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2006,6,1,31.2,—,—,—,27.6,32.1,24,3,30.6
Changi,2006,6,2,0,—,—,—,28.2,31.9,25.5,6,25.2
Changi,2006,6,3,0,—,—,—,29.4,32.6,26.5,8.1,26.3
Changi,2006,6,4,0,—,—,—,28.7,32.7,26.4,4.4,27
Changi,2006,6,5,0,—,—,—,29,32.4,26.6,7.4,25.2
Changi,2006,6,6,5.7,—,—,—,26.8,30.8,24.5,5.1,47.5
Changi,2006,6,7,0,—,—,—,27.9,31.8,24.5,3.9,21.6
Changi,2006,6,8,23.7,—,—,—,26.9,30,23.7,4.7,30.6
Changi,2006,6,9,24.5,—,—,—,25.8,27,23,1.8,32.8
Changi,2006,6,10,4.1,—,—,—,27.4,31.5,25.4,3.6,39.6
Changi,2006,6,11,32,—,—,—,25.5,30.9,23.6,2,43.2
Changi,2006,6,12,0,—,—,—,27.8,31.9,24.1,4.6,26.6
Changi,2006,6,13,6,—,—,—,27.9,31.4,26.2,4.6,41
Changi,2006,6,14,4.7,—,—,—,27.4,31,23.9,3,30.6
Changi,2006,6,15,1.9,—,—,—,27.9,31.6,23.2,4.3,34.9
Changi,2006,6,16,11.6,—,—,—,27.4,30.2,24.4,5.3,35.3
Changi,2006,6,17,0,—,—,—,28.1,30.9,26,6.2,32.4
Changi,2006,6,18,0,—,—,—,28.4,31.8,26.1,5.3,32.4
Changi,2006,6,19,37.3,—,—,—,27,28.5,23.9,4.7,21.6
Changi,2006,6,20,12.1,—,—,—,26.3,27.4,23.9,4.4,36
Changi,2006,6,21,0,—,—,—,28.1,31.8,25.3,3.9,22
Changi,2006,6,22,30.8,—,—,—,28.2,31.6,25.5,4.7,21.6
Changi,2006,6,23,4.1,—,—,—,27.8,30.9,24.4,5.7,25.2
Changi,2006,6,24,3.1,—,—,—,27.7,31.2,24.6,5.2,26.3
Changi,2006,6,25,4,—,—,—,26.6,27.6,24.6,2.7,23.8
Changi,2006,6,26,0,—,—,—,28.9,32.1,26.3,10.2,27.4
Changi,2006,6,27,0,—,—,—,29.3,32.1,26.9,9.4,25.2
Changi,2006,6,28,0,—,—,—,29.2,32.2,26.9,12.1,27.4
Changi,2006,6,29,0,—,—,—,28.9,31.5,26.6,11.4,24.8
Changi,2006,6,30,0,—,—,—,29.1,31.6,26.9,10.2,41.4
