Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2009,12,1,0.7,—,—,—,27.8,32.6,23.6,9,32.8
Changi,2009,12,2,17.7,—,—,—,26.9,31,24.9,6.8,29.9
Changi,2009,12,3,0,—,—,—,26.5,27.9,25.1,5.8,25.6
Changi,2009,12,4,42.6,—,—,—,25.9,30.8,23.6,7.3,29.9
Changi,2009,12,5,4.9,—,—,—,26,29.7,24.2,7,36.7
Changi,2009,12,6,0.4,—,—,—,26.6,30.1,24.4,11,41
Changi,2009,12,7,0,—,—,—,27.3,30.7,25.1,11.6,35.3
Changi,2009,12,8,0,—,—,—,27.9,31.6,24.9,13,37.4
Changi,2009,12,9,0,—,—,—,27.8,31.8,25,13.6,33.1
Changi,2009,12,10,0,—,—,—,27.9,31.3,25.3,12.2,35.6
Changi,2009,12,11,0,—,—,—,27.9,31.3,25.2,16.7,34.9
Changi,2009,12,12,0,—,—,—,27.9,31.4,24.9,17.9,40
Changi,2009,12,13,0,—,—,—,28,31.6,24.8,15,35.6
Changi,2009,12,14,0.1,—,—,—,27.7,30.8,25,16.1,37.8
Changi,2009,12,15,7.5,—,—,—,27.3,32.3,23.6,9,36.7
Changi,2009,12,16,10.8,—,—,—,27.3,32.1,25.4,9.8,42.1
Changi,2009,12,17,18.5,—,—,—,26.8,30,24.5,6.5,30.6
Changi,2009,12,18,1.5,—,—,—,26.9,29.2,23.2,8.1,33.8
Changi,2009,12,19,24.6,—,—,—,25.5,28.3,24,8.8,32
Changi,2009,12,20,2.6,—,—,—,27.1,31.3,23.9,12.2,40.3
Changi,2009,12,21,3.8,—,—,—,27.3,30.6,24.6,17.5,43.9
Changi,2009,12,22,11.2,—,—,—,26.8,30.6,24.9,16,52.9
Changi,2009,12,23,5.6,—,—,—,27.8,31,25.7,16.8,39.2
Changi,2009,12,24,27.6,—,—,—,25.8,27.2,24.2,13.3,35.3
Changi,2009,12,25,0,—,—,—,27.4,32,24.3,9.4,33.1
Changi,2009,12,26,7.3,—,—,—,26.3,31.1,24.8,10.1,31.7
Changi,2009,12,27,2,—,—,—,26.6,30.4,24.6,11.4,47.2
Changi,2009,12,28,0.3,—,—,—,26.6,29.1,25,11.2,32.8
Changi,2009,12,29,0,—,—,—,27.4,31,25.1,13.8,38.9
Changi,2009,12,30,0.1,—,—,—,27.4,30.7,25.3,12.2,34.6
Changi,2009,12,31,0,—,—,—,27.6,31.1,24.9,15.3,37.1
