Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1987,12,1,3.7,—,—,—,25.9,30.9,23.8,3.6,33.8
Changi,1987,12,2,2.7,—,—,—,27,31.7,24.5,6,38.5
Changi,1987,12,3,0,—,—,—,26.7,30.1,24.4,4.7,34.9
Changi,1987,12,4,0,—,—,—,26.6,31.4,24.2,3.5,27
Changi,1987,12,5,4.4,—,—,—,25.9,28.5,24.8,2.7,31.3
Changi,1987,12,6,0.1,—,—,—,26.6,31.6,24.2,3.2,31.3
Changi,1987,12,7,13.3,—,—,—,24.3,25.5,23.2,4.2,33.5
Changi,1987,12,8,0.1,—,—,—,25.4,28.7,23.6,5.1,33.5
Changi,1987,12,9,0,—,—,—,26.8,31,24,7.5,32
Changi,1987,12,10,1.1,—,—,—,25.9,30.2,24.4,3.1,29.9
Changi,1987,12,11,10.9,—,—,—,24.8,26.5,23.7,2,30.6
Changi,1987,12,12,24.3,—,—,—,25.7,31,23.6,4.8,36.7
Changi,1987,12,13,7.9,—,—,—,24.4,26,22.7,6,42.5
Changi,1987,12,14,0,—,—,—,26.2,30.1,24,11.3,53.6
Changi,1987,12,15,0,—,—,—,26.6,30.3,24.3,8.6,40.3
Changi,1987,12,16,0,—,—,—,27,31.5,24.5,9.3,41.4
Changi,1987,12,17,0,—,—,—,26.5,31,24.8,11.5,57.6
Changi,1987,12,18,2,—,—,—,26.8,30.9,24.4,12.1,51.1
Changi,1987,12,19,0,—,—,—,26.9,30.8,24.3,12.3,46.8
Changi,1987,12,20,0,—,—,—,26.9,30.9,23.9,9.2,42.1
Changi,1987,12,21,0,—,—,—,27.3,31.5,24.4,11.5,38.9
Changi,1987,12,22,0,—,—,—,27.3,31.6,24.5,14.1,51.1
Changi,1987,12,23,0,—,—,—,26.9,31.7,24.3,11.6,46.8
Changi,1987,12,24,0,—,—,—,27.5,32.2,24.5,12.5,46.4
Changi,1987,12,25,0,—,—,—,27.2,32.8,24.9,12.6,47.9
Changi,1987,12,26,1.1,—,—,—,26.7,30.6,24.7,9.6,47.2
Changi,1987,12,27,0,—,—,—,26,30.1,23.6,5.9,27
Changi,1987,12,28,0,—,—,—,26.2,30,24.7,7.3,35.3
Changi,1987,12,29,1.2,—,—,—,26.7,30.7,24.4,7.9,32
Changi,1987,12,30,0,—,—,—,27.3,31.9,24.9,12,40.7
Changi,1987,12,31,0,—,—,—,27.9,32.2,25.2,16.7,46.4
