Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1998,12,1,32.6,—,—,—,26.6,31.7,22.8,2.4,33.8
Changi,1998,12,2,1.3,—,—,—,26.9,31.2,24.5,1.3,28.8
Changi,1998,12,3,0.5,—,—,—,26.4,29.4,24.6,0.9,21.6
Changi,1998,12,4,9.3,—,—,—,26.4,32,24.4,2.9,28.8
Changi,1998,12,5,0,—,—,—,27.6,32.1,24.4,3.3,27.4
Changi,1998,12,6,0.1,—,—,—,27.6,32.3,25.2,1.7,34.2
Changi,1998,12,7,3.9,—,—,—,27.1,32,25.1,2.9,23.4
Changi,1998,12,8,10.4,—,—,—,25.4,29.2,23.1,4.9,26.3
Changi,1998,12,9,0,—,—,—,27,30.6,23.4,2.6,22
Changi,1998,12,10,2.6,—,—,—,28.3,32.6,25.5,2.6,23.4
Changi,1998,12,11,1.8,—,—,—,28.1,31.5,25.5,2.5,27.4
Changi,1998,12,12,27.1,—,—,—,27.3,31.3,24.2,1.4,29.2
Changi,1998,12,13,0,—,—,—,28.1,32.3,25.1,2.7,24.5
Changi,1998,12,14,0,—,—,—,28.2,31.3,26.1,1.6,16.2
Changi,1998,12,15,27.9,—,—,—,28,32.4,25.6,2.2,23.4
Changi,1998,12,16,0,—,—,—,26.4,29.4,22.8,4.6,37.8
Changi,1998,12,17,48.6,—,—,—,26.5,32.1,22.9,2.4,52.2
Changi,1998,12,18,37,—,—,—,26.8,32,24.6,3.2,32.4
Changi,1998,12,19,6.7,—,—,—,26.4,30.6,24.4,3.1,34.6
Changi,1998,12,20,0,—,—,—,27.1,32.1,24.2,4.5,33.8
Changi,1998,12,21,1.3,—,—,—,27.8,32.3,24.9,4.3,29.5
Changi,1998,12,22,3.7,—,—,—,26.6,31.7,24,4.3,30.6
Changi,1998,12,23,8.2,—,—,—,25,26.3,23.7,2,25.9
Changi,1998,12,24,0,—,—,—,26.2,29.2,24.3,5.5,29.9
Changi,1998,12,25,0,—,—,—,27,31.2,23.5,5.9,28.8
Changi,1998,12,26,84.4,—,—,—,26.4,28.7,24.6,3.6,28.8
Changi,1998,12,27,6.4,—,—,—,24.4,25.6,23,2.5,29.5
Changi,1998,12,28,70.4,—,—,—,25.9,31.3,23.5,5.1,39.6
Changi,1998,12,29,44.7,—,—,—,24.3,25,23.4,3.9,25.9
Changi,1998,12,30,17.3,—,—,—,24.8,27.3,23.3,3,25.2
Changi,1998,12,31,17.2,—,—,—,24.1,25.1,22.9,4.6,27.7
