Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2008,3,1,3.5,—,—,—,25.1,26.4,22.5,4.1,31
Changi,2008,3,2,30.7,—,—,—,25.7,28.1,23.9,7.3,37.8
Changi,2008,3,3,5.8,—,—,—,25.8,28.5,23.7,4.8,28.8
Changi,2008,3,4,0.3,—,—,—,24.9,26.6,23.4,4.7,23.4
Changi,2008,3,5,17.4,—,—,—,25.4,29.6,23.4,4.3,36
Changi,2008,3,6,19.7,—,—,—,24.8,26.3,22.7,2.5,34.9
Changi,2008,3,7,0,—,—,—,27,31.4,23.7,6.6,27
Changi,2008,3,8,0,—,—,—,27.4,31.2,25.1,9.5,34.6
Changi,2008,3,9,19.4,—,—,—,26,30.3,24.2,6.9,39.6
Changi,2008,3,10,10.4,—,—,—,25.1,27,23.9,3.7,24.8
Changi,2008,3,11,38.7,—,—,—,25.5,27.6,24.3,2.9,36
Changi,2008,3,12,46.8,—,—,—,24.9,28.1,23.2,3.7,31.3
Changi,2008,3,13,48.1,—,—,—,23.7,27.6,21.8,1.6,39.6
Changi,2008,3,14,0,—,—,—,26.2,31.3,22,7.2,36
Changi,2008,3,15,0.2,—,—,—,27.4,31.4,24.3,8.1,29.9
Changi,2008,3,16,0.8,—,—,—,27.3,31,24.9,6.3,30.6
Changi,2008,3,17,0,—,—,—,27.8,31.7,25.1,8.6,31
Changi,2008,3,18,0.1,—,—,—,27.4,30.6,24.5,5.7,23.8
Changi,2008,3,19,19.1,—,—,—,25.9,30.3,22.7,3.3,28.8
Changi,2008,3,20,0,—,—,—,26.3,30.8,24.1,4.3,31
Changi,2008,3,21,0,—,—,—,27.6,31.8,24.6,5.5,25.2
Changi,2008,3,22,23.6,—,—,—,26.3,31.5,23.3,3.9,36
Changi,2008,3,23,0,—,—,—,26.8,30.9,23.6,3.2,19.8
Changi,2008,3,24,0,—,—,—,27.2,31.1,23.8,6.4,34.2
Changi,2008,3,25,0,—,—,—,27.1,31.6,24.3,6.1,34.2
Changi,2008,3,26,0,—,—,—,27.3,31,23.6,2.7,21.6
Changi,2008,3,27,9.5,—,—,—,27.4,31.7,24.5,5.1,26.3
Changi,2008,3,28,0,—,—,—,28.4,32.2,25.6,5.5,27.7
Changi,2008,3,29,0,—,—,—,28.7,32.7,25.9,9.2,31
Changi,2008,3,30,0,—,—,—,28.2,31.4,26.1,7.4,31
Changi,2008,3,31,0,—,—,—,28,30.7,25.1,2.7,20.2
