Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1992,5,1,3,—,—,—,28.8,33.2,25.5,7,43.2
Changi,1992,5,2,13.7,—,—,—,28,33.4,24.4,4.9,36
Changi,1992,5,3,0.6,—,—,—,27.1,32.1,25,2.5,31
Changi,1992,5,4,0,—,—,—,28.6,33.3,24.5,9.7,47.9
Changi,1992,5,5,0,—,—,—,27.9,31.9,25.4,5,35.3
Changi,1992,5,6,5.9,—,—,—,27.8,32.6,25.2,3.9,28.8
Changi,1992,5,7,7.3,—,—,—,27.2,30.7,23.5,4.3,34.6
Changi,1992,5,8,0,—,—,—,28.5,33.4,24,8,46.8
Changi,1992,5,9,0,—,—,—,27.8,30.3,24.9,5.1,27
Changi,1992,5,10,0,—,—,—,28.9,32.7,26,4.9,25.2
Changi,1992,5,11,0.1,—,—,—,27.9,31.7,25.3,3.6,51.1
Changi,1992,5,12,6.2,—,—,—,27,32.7,24.9,2.7,40
Changi,1992,5,13,8.6,—,—,—,26.5,32.2,24.2,2.2,33.8
Changi,1992,5,14,0.5,—,—,—,26.6,31.5,24.5,5.2,36.4
Changi,1992,5,15,0,—,—,—,27.6,31.7,23.9,3.8,29.2
Changi,1992,5,16,0,—,—,—,28.4,33,25.2,3.7,27.7
Changi,1992,5,17,6.8,—,—,—,27.9,32.1,24.7,3.1,38.9
Changi,1992,5,18,0,—,—,—,29.3,33.2,26,9.9,38.9
Changi,1992,5,19,0.1,—,—,—,29.7,33.2,26.5,11.5,43.2
Changi,1992,5,20,0,—,—,—,28.9,33.8,25,6.5,36.4
Changi,1992,5,21,0,—,—,—,28.9,32.7,26.5,5,40.7
Changi,1992,5,22,0,—,—,—,28.7,33.2,25.4,6.2,27.7
Changi,1992,5,23,0,—,—,—,28.7,32.7,25.8,4.8,31.7
Changi,1992,5,24,0.1,—,—,—,27.8,32.6,25,3.9,24.5
Changi,1992,5,25,0.6,—,—,—,27.4,31.9,25,3.8,29.5
Changi,1992,5,26,1.3,—,—,—,28.4,32.6,25,3.4,20.9
Changi,1992,5,27,0,—,—,—,28.6,32.5,25,5.7,27
Changi,1992,5,28,7.5,—,—,—,28.4,34.1,25.5,3.2,33.1
Changi,1992,5,29,0,—,—,—,28.4,33,25.2,3.9,29.5
Changi,1992,5,30,0,—,—,—,28.1,32.3,25.3,3,32.8
Changi,1992,5,31,0.8,—,—,—,28.5,33,25.5,4.9,30.2
