Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1986,2,1,0,—,—,—,26.5,31.9,23.7,7.5,33.5
Changi,1986,2,2,3.6,—,—,—,26.1,30.6,22.5,7.9,38.2
Changi,1986,2,3,23,—,—,—,26.1,30.6,23.9,8.2,28.8
Changi,1986,2,4,0.1,—,—,—,26.4,31,23.4,7.9,33.1
Changi,1986,2,5,0,—,—,—,26.7,30.7,23.6,11.1,33.1
Changi,1986,2,6,0,—,—,—,26.9,31.5,24.4,12.2,42.5
Changi,1986,2,7,0,—,—,—,26.7,31.7,23.3,12.2,48.6
Changi,1986,2,8,0,—,—,—,27,31.4,24.2,15.7,41
Changi,1986,2,9,0,—,—,—,26.8,30.7,24.2,14.6,57.2
Changi,1986,2,10,0,—,—,—,26.5,31.7,23.8,12.1,47.9
Changi,1986,2,11,0,—,—,—,26.6,30.3,24.2,14.7,42.5
Changi,1986,2,12,0,—,—,—,26.6,31.3,23.6,13.2,46.4
Changi,1986,2,13,0,—,—,—,26.9,32.3,23,12.5,38.5
Changi,1986,2,14,0,—,—,—,26.8,32.3,23.7,9.1,35.3
Changi,1986,2,15,0,—,—,—,26.8,32.9,23.5,7.1,33.5
Changi,1986,2,16,0,—,—,—,26.9,31.8,24.9,5.5,28.8
Changi,1986,2,17,0,—,—,—,26.6,32.2,23.4,4.6,27.7
Changi,1986,2,18,0,—,—,—,27.3,33.2,23.5,7.7,37.1
Changi,1986,2,19,0,—,—,—,27.6,32.7,24.5,8.8,28.8
Changi,1986,2,20,0,—,—,—,27.5,32.9,25.2,8.9,28.8
Changi,1986,2,21,0,—,—,—,27.6,32.8,25,12.8,42.8
Changi,1986,2,22,0,—,—,—,27.1,33,22.7,10.8,41
Changi,1986,2,23,0,—,—,—,27.2,32.9,22.8,13.2,41.8
Changi,1986,2,24,0,—,—,—,27.3,32.9,23.8,9.8,39.6
Changi,1986,2,25,0,—,—,—,27.2,32.4,23.5,11.6,41.4
Changi,1986,2,26,0,—,—,—,27.2,31.6,25,14.4,38.9
Changi,1986,2,27,0,—,—,—,27.6,32.5,24.6,17.4,46.4
Changi,1986,2,28,0,—,—,—,27.4,33,25,16.4,46.4
