Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1992,7,1,2.2,—,—,—,28.6,32.9,26.2,5.5,34.2
Changi,1992,7,2,0,—,—,—,28.6,31.9,25.7,7.1,44.6
Changi,1992,7,3,0,—,—,—,27.3,31.5,24.6,3.9,34.9
Changi,1992,7,4,0,—,—,—,27.9,32.3,24.3,7.2,28.1
Changi,1992,7,5,0,—,—,—,28.6,33.5,25.9,7.9,38.2
Changi,1992,7,6,0,—,—,—,28.2,32.7,25.5,4.7,35.3
Changi,1992,7,7,0,—,—,—,28.4,33.1,24.3,6.7,31
Changi,1992,7,8,0,—,—,—,28.5,32.4,26,8.7,39.2
Changi,1992,7,9,2.5,—,—,—,27.6,32,24.8,6.6,28.8
Changi,1992,7,10,13.9,—,—,—,26.5,30.3,23.2,3.8,38.9
Changi,1992,7,11,5.2,—,—,—,26.8,30.5,24.1,4.2,34.2
Changi,1992,7,12,28.6,—,—,—,26.1,29.4,23.1,5.7,33.5
Changi,1992,7,13,3.6,—,—,—,25,27,22.3,3.6,36
Changi,1992,7,14,0,—,—,—,27.7,32,24.5,8.3,32.4
Changi,1992,7,15,20.5,—,—,—,27.3,31,23.8,8.5,45.7
Changi,1992,7,16,2.1,—,—,—,26.7,30.3,24.2,7,41
Changi,1992,7,17,7.9,—,—,—,26.3,30.7,23.8,6.9,36.7
Changi,1992,7,18,60.1,—,—,—,25.8,29.1,23.2,4.1,41.8
Changi,1992,7,19,0,—,—,—,26.9,29,22.1,7.5,49.3
Changi,1992,7,20,1.8,—,—,—,27.2,30.6,24.1,6.8,28.1
Changi,1992,7,21,0.3,—,—,—,28.6,32,26,9.4,30.2
Changi,1992,7,22,0.5,—,—,—,27.5,30.1,24.4,7.6,27.7
Changi,1992,7,23,0.8,—,—,—,26.4,29.6,22.6,5,51.5
Changi,1992,7,24,0,—,—,—,28.3,31.7,25.9,13,41.4
Changi,1992,7,25,97.3,—,—,—,26.6,30.7,23,11,40.7
Changi,1992,7,26,0,—,—,—,28.2,31.5,25,12.9,37.4
Changi,1992,7,27,25.8,—,—,—,28.1,31,25.7,8.7,40
Changi,1992,7,28,6.2,—,—,—,25.2,28,22.8,5.6,49.3
Changi,1992,7,29,7.6,—,—,—,26.7,29.8,23.4,6.9,33.5
Changi,1992,7,30,0,—,—,—,27.4,30.7,22.2,14,51.1
Changi,1992,7,31,3.9,—,—,—,27.9,31.5,24.5,9.3,32
