Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2006,2,1,0,—,—,—,27.3,31.7,24.5,8.8,32.4
Changi,2006,2,2,0,—,—,—,27.8,31.6,25.1,10.2,37.8
Changi,2006,2,3,0,—,—,—,28,31.7,25.9,15.1,37.8
Changi,2006,2,4,8.5,—,—,—,26.5,30.4,24.1,12.5,45
Changi,2006,2,5,44.5,—,—,—,27.2,31.2,23.3,13.7,42.5
Changi,2006,2,6,0,—,—,—,26.7,31.1,23.4,10.1,36
Changi,2006,2,7,0,—,—,—,27.6,31.2,24.9,11.2,36.4
Changi,2006,2,8,0,—,—,—,27.5,31.2,24.8,12.2,40.7
Changi,2006,2,9,17.6,—,—,—,26,29.2,24.4,9.1,40
Changi,2006,2,10,33.7,—,—,—,25.6,29.4,23.9,3.6,25.2
Changi,2006,2,11,0,—,—,—,26.8,30.7,23.7,3.1,20.5
Changi,2006,2,12,0,—,—,—,27.3,31.6,24,5.4,30.6
Changi,2006,2,13,0,—,—,—,27.9,32.1,25.3,11,32.8
Changi,2006,2,14,0,—,—,—,28.1,32.1,25.6,10.9,27
Changi,2006,2,15,0,—,—,—,27.8,31.6,25.2,9.3,30.6
Changi,2006,2,16,0,—,—,—,27.9,32.2,24.8,6.8,25.2
Changi,2006,2,17,0,—,—,—,28,32.1,25.3,11.9,36
Changi,2006,2,18,0,—,—,—,27.9,32.4,24.8,10.5,36
Changi,2006,2,19,0,—,—,—,27.9,32.2,24.8,9.1,32.4
Changi,2006,2,20,1.1,—,—,—,27.8,31.2,25.5,9.8,32.4
Changi,2006,2,21,0,—,—,—,28,31.7,25.2,13.4,39.6
Changi,2006,2,22,0,—,—,—,28,32.5,25.2,11.1,41.4
Changi,2006,2,23,7.3,—,—,—,27.3,30.7,25.1,9.8,39.6
Changi,2006,2,24,0.2,—,—,—,27.8,31.6,25,9.3,39.6
Changi,2006,2,25,0,—,—,—,28.2,32.3,25.7,10.5,36
Changi,2006,2,26,0,—,—,—,27.7,31,25.4,7.9,33.8
Changi,2006,2,27,0,—,—,—,28.3,32.9,25.1,10.7,34.2
Changi,2006,2,28,2.6,—,—,—,28.4,33.3,25.7,9.2,27
