Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1990,9,1,1.4,—,—,—,27.6,32.3,24.7,6.4,35.6
Changi,1990,9,2,27.1,—,—,—,26.8,31.4,22.8,3.1,29.5
Changi,1990,9,3,1.1,—,—,—,26.8,31.1,23,6.5,45.7
Changi,1990,9,4,11.6,—,—,—,24.8,27.8,23.1,5,50.8
Changi,1990,9,5,0,—,—,—,27.3,31.5,23.7,4.8,24.8
Changi,1990,9,6,1,—,—,—,26.6,31.9,24.2,3.8,40.3
Changi,1990,9,7,0,—,—,—,27.5,32.1,23.7,7,26.6
Changi,1990,9,8,31,—,—,—,26.3,29,21.2,5.6,61.6
Changi,1990,9,9,0.2,—,—,—,27.8,32.7,24.1,11.2,43.9
Changi,1990,9,10,12.5,—,—,—,26.5,29.1,23.7,5.4,35.6
Changi,1990,9,11,0,—,—,—,28,32.1,25,7.9,47.9
Changi,1990,9,12,0,—,—,—,28.1,32.6,25.7,7.1,34.6
Changi,1990,9,13,0,—,—,—,28,32.3,24.5,6.5,36
Changi,1990,9,14,0,—,—,—,28.7,32.9,26.9,9.7,33.1
Changi,1990,9,15,0,—,—,—,28.8,32.8,25.5,9.4,42.1
Changi,1990,9,16,0,—,—,—,29.4,33.3,27.2,11.4,29.9
Changi,1990,9,17,7.1,—,—,—,29.1,32.7,26.8,8.4,30.6
Changi,1990,9,18,15.5,—,—,—,27.2,31.1,24,7.5,38.2
Changi,1990,9,19,1.6,—,—,—,25.6,28.3,22.8,5.2,52.2
Changi,1990,9,20,0,—,—,—,27.6,31.5,24.3,6.7,34.6
Changi,1990,9,21,4.7,—,—,—,26.5,30.7,24.6,4.6,35.3
Changi,1990,9,22,1.6,—,—,—,26,28.7,23.2,5.6,46.1
Changi,1990,9,23,44.5,—,—,—,26.9,30.6,24.5,4.1,23.8
Changi,1990,9,24,2.7,—,—,—,26.7,31.6,22.7,6.6,39.6
Changi,1990,9,25,0,—,—,—,28,31.8,24.8,8.2,32.4
Changi,1990,9,26,3.9,—,—,—,27.3,31.6,24.3,6,50.4
Changi,1990,9,27,37,—,—,—,26.4,30.6,22.8,6.6,39.2
Changi,1990,9,28,0,—,—,—,26.5,31.3,23.8,4.8,27
Changi,1990,9,29,0,—,—,—,27.4,31.9,24.4,3.1,25.9
Changi,1990,9,30,0,—,—,—,27.2,31.9,24.4,4,25.9
