Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1996,1,1,0,—,—,—,26.1,29.4,24.2,11.7,37.8
Changi,1996,1,2,0,—,—,—,26.2,29.4,24,11.2,40.3
Changi,1996,1,3,0,—,—,—,26,29.4,23.7,11.9,43.2
Changi,1996,1,4,0,—,—,—,26.1,29.6,23.7,11.1,36.4
Changi,1996,1,5,0,—,—,—,25.7,29,22.5,6.8,31
Changi,1996,1,6,0,—,—,—,26.4,30,23.2,9.3,33.1
Changi,1996,1,7,0,—,—,—,26.5,30.4,23.4,8.9,34.9
Changi,1996,1,8,10.2,—,—,—,26.6,30.7,23.8,9,40
Changi,1996,1,9,37.5,—,—,—,25.8,29.5,23.6,7,38.9
Changi,1996,1,10,0.8,—,—,—,25.8,29.2,23.1,6,25.6
Changi,1996,1,11,1.5,—,—,—,24.5,25.2,23.4,2.8,16.9
Changi,1996,1,12,0,—,—,—,26.6,30.7,23.5,11.7,33.5
Changi,1996,1,13,0,—,—,—,26.7,30.4,23.7,6.9,27.4
Changi,1996,1,14,0,—,—,—,26.5,30.2,23.3,8.8,30.2
Changi,1996,1,15,0,—,—,—,26.2,30,23.5,7.9,32
Changi,1996,1,16,0,—,—,—,26.3,30.9,23,10.8,37.1
Changi,1996,1,17,0,—,—,—,26,30.5,22.5,9.9,36.4
Changi,1996,1,18,0,—,—,—,26.1,31.2,22.1,8.1,30.6
Changi,1996,1,19,0,—,—,—,26.3,31.4,22.3,6.4,27
Changi,1996,1,20,0,—,—,—,26.7,31,23.4,7.5,30.2
Changi,1996,1,21,39,—,—,—,25.9,31.1,23,7.4,32.4
Changi,1996,1,22,0,—,—,—,26.6,31,23.5,5.4,24.8
Changi,1996,1,23,0,—,—,—,27,31.3,24,7.9,26.6
Changi,1996,1,24,7.5,—,—,—,26.4,31.1,24.2,4.5,30.6
Changi,1996,1,25,34.6,—,—,—,26.7,31.5,23.1,6.5,41.4
Changi,1996,1,26,0,—,—,—,26.9,32.5,24.2,8,34.6
Changi,1996,1,27,0,—,—,—,27,31.4,23.7,7.2,33.8
Changi,1996,1,28,29.4,—,—,—,25.9,30.1,24.1,6,30.6
Changi,1996,1,29,6.8,—,—,—,24.8,26.6,23.3,4.3,25.6
Changi,1996,1,30,5.9,—,—,—,24.6,27.7,23,5.2,22.3
Changi,1996,1,31,0,—,—,—,26.1,29.4,23.7,7.6,36
