Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1999,4,1,29.2,—,—,—,25.7,28.1,23,2.4,43.9
Changi,1999,4,2,0,—,—,—,28.1,32.2,24.6,2.8,17.3
Changi,1999,4,3,1.7,—,—,—,27.1,33.1,24.6,2.8,33.8
Changi,1999,4,4,0.3,—,—,—,27.5,32.3,24.8,2.9,34.2
Changi,1999,4,5,10.4,—,—,—,27.4,32.8,23.8,3.1,46.8
Changi,1999,4,6,2.3,—,—,—,28.4,33.2,24.9,3.3,30.6
Changi,1999,4,7,2,—,—,—,27.1,31,25,4.2,28.1
Changi,1999,4,8,0,—,—,—,28.7,33.7,25,4.7,35.6
Changi,1999,4,9,0.3,—,—,—,28.1,32.4,26.1,3.3,36.7
Changi,1999,4,10,14.7,—,—,—,27.7,30.9,24.7,3,26.6
Changi,1999,4,11,0,—,—,—,29,32.5,26.7,3.5,19.4
Changi,1999,4,12,0,—,—,—,29.4,33.7,26,3.6,24.5
Changi,1999,4,13,0.1,—,—,—,28.5,32,26.3,2.4,22.7
Changi,1999,4,14,2.7,—,—,—,29.5,34.4,26.3,2.6,30.6
Changi,1999,4,15,0.5,—,—,—,27,28.3,24.5,0.8,28.8
Changi,1999,4,16,0.7,—,—,—,28.5,32.6,25.8,3.9,34.9
Changi,1999,4,17,4.5,—,—,—,27.6,32.8,24.3,4.8,29.2
Changi,1999,4,18,0,—,—,—,27.7,33.7,24.6,4,30.6
Changi,1999,4,19,0,—,—,—,28.4,33,25,2.5,25.2
Changi,1999,4,20,0.3,—,—,—,28.2,31.7,25.7,2.4,23
Changi,1999,4,21,0,—,—,—,27.6,31.8,25.6,2.4,37.8
Changi,1999,4,22,0,—,—,—,29.4,34,25.5,3.5,27
Changi,1999,4,23,0,—,—,—,29.4,34,25.4,4.7,34.2
Changi,1999,4,24,0,—,—,—,29.7,33.8,25.8,6.1,28.8
Changi,1999,4,25,0,—,—,—,29,32.6,26.6,4.4,34.2
Changi,1999,4,26,0,—,—,—,29.1,32.6,26.1,3,28.4
Changi,1999,4,27,0,—,—,—,28.8,31.7,26,4.2,36.4
Changi,1999,4,28,0,—,—,—,29.2,32.6,26.5,3.9,36
Changi,1999,4,29,0,—,—,—,28.4,32.3,26.7,4.5,37.8
Changi,1999,4,30,18.8,—,—,—,29,33.7,26,3.1,26.6
