Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1983,2,1,0,—,—,—,27.6,31.9,24.7,9.2,29.5
Changi,1983,2,2,0,—,—,—,27.8,33.7,24.6,10.8,35.6
Changi,1983,2,3,0,—,—,—,27.9,32.4,24.8,14.6,41.4
Changi,1983,2,4,0,—,—,—,26.9,31.8,23.5,13,45
Changi,1983,2,5,0,—,—,—,26.9,32.2,23.5,12.8,48.6
Changi,1983,2,6,0,—,—,—,26.8,32.8,23.1,11.1,33.5
Changi,1983,2,7,0,—,—,—,27.6,32.8,23.5,12.4,39.2
Changi,1983,2,8,0,—,—,—,27.9,33,25,17.6,44.6
Changi,1983,2,9,5.1,—,—,—,27.4,31.3,25,16.4,44.6
Changi,1983,2,10,0,—,—,—,27.8,32.5,24.8,17,38.9
Changi,1983,2,11,0,—,—,—,28,32.9,24.6,14.4,33.8
Changi,1983,2,12,0,—,—,—,28.1,33.3,24.4,13.6,38.5
Changi,1983,2,13,0,—,—,—,28.7,33.5,25.6,16.9,44.6
Changi,1983,2,14,0,—,—,—,28.4,32.8,25.7,19.5,42.1
Changi,1983,2,15,0,—,—,—,28.5,33.4,25.7,16.4,38.9
Changi,1983,2,16,0,—,—,—,28.4,33.4,25.3,10.7,39.6
Changi,1983,2,17,0,—,—,—,28.7,34.6,25.8,9.6,28.1
Changi,1983,2,18,0,—,—,—,28.1,31.6,25.8,9.2,35.6
Changi,1983,2,19,0,—,—,—,28.8,33.8,25.7,15.9,42.1
Changi,1983,2,20,0,—,—,—,28.8,34.2,25.5,12.9,40
Changi,1983,2,21,0,—,—,—,28.3,33.9,24.8,11.5,43.2
Changi,1983,2,22,0,—,—,—,27.8,32.7,24.4,10.7,47.9
Changi,1983,2,23,0,—,—,—,28.3,33.6,24.2,12.3,40
Changi,1983,2,24,0.5,—,—,—,27.7,34.6,24.5,11,43.6
Changi,1983,2,25,0,—,—,—,28.6,34,25.4,15.2,41
Changi,1983,2,26,0,—,—,—,28.5,33.9,24.7,15.1,41.4
Changi,1983,2,27,0,—,—,—,28.8,33.9,26,17.6,43.9
Changi,1983,2,28,0,—,—,—,28.6,33.9,25.1,16.1,38.2
