Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1984,12,1,0,—,—,—,26.5,30.9,24.5,4.2,38.5
Changi,1984,12,2,0,—,—,—,26.8,31,23.9,7.7,38.9
Changi,1984,12,3,0,—,—,—,26.5,30.5,23.5,3.6,27
Changi,1984,12,4,3.2,—,—,—,26.4,32.2,23.8,4.8,32.8
Changi,1984,12,5,2.7,—,—,—,26.4,30.8,24.6,2.8,40.3
Changi,1984,12,6,0,—,—,—,26.8,32.2,24.2,7.2,45.7
Changi,1984,12,7,5.1,—,—,—,26.2,29,24,8.7,46.1
Changi,1984,12,8,0.3,—,—,—,24.8,29,22.9,9.3,42.1
Changi,1984,12,9,0.6,—,—,—,25.8,29.2,23.6,6.4,45.4
Changi,1984,12,10,2.4,—,—,—,26,30.7,23.3,4.3,29.5
Changi,1984,12,11,0,—,—,—,25.5,28.5,23.2,5.9,37.4
Changi,1984,12,12,0,—,—,—,26.3,30.8,23.3,9.7,39.2
Changi,1984,12,13,0,—,—,—,27,31.4,24.7,9.2,37.4
Changi,1984,12,14,18.3,—,—,—,27,31.3,24.2,9.4,36.4
Changi,1984,12,15,2.5,—,—,—,26.5,30.9,24.6,6.7,46.4
Changi,1984,12,16,8.5,—,—,—,25.9,31.4,23.7,3.1,36.7
Changi,1984,12,17,0.3,—,—,—,24.7,26.8,22.9,4,31.3
Changi,1984,12,18,58.4,—,—,—,25.9,31.5,22,4.7,45
Changi,1984,12,19,3.2,—,—,—,25.6,30.4,23.8,3.2,41.4
Changi,1984,12,20,1.2,—,—,—,26.5,31.8,23.6,4.2,33.5
Changi,1984,12,21,2.3,—,—,—,25.4,28.2,23.7,1.5,34.2
Changi,1984,12,22,18.7,—,—,—,25.3,29.6,23.2,1.6,38.9
Changi,1984,12,23,52.6,—,—,—,25.1,29.9,22.7,3.7,43.2
Changi,1984,12,24,17.1,—,—,—,25.3,29.6,22.8,8.7,41.8
Changi,1984,12,25,0.2,—,—,—,27,30.7,24.2,10.4,46.4
Changi,1984,12,26,1.7,—,—,—,26.3,29.4,24.3,12,47.5
Changi,1984,12,27,17.8,—,—,—,26.2,29.2,23.7,10.7,51.5
Changi,1984,12,28,53,—,—,—,24.7,27.1,22.4,8.1,34.6
Changi,1984,12,29,7.3,—,—,—,24.1,25.5,22.2,6.9,51.1
Changi,1984,12,30,0,—,—,—,25.7,29.1,23,8.2,42.8
Changi,1984,12,31,0,—,—,—,26.5,30.7,23.9,11.7,47.2
