Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1983,1,1,0.3,—,—,—,26.5,28.7,25.1,5.5,29.9
Changi,1983,1,2,0.4,—,—,—,26.8,30.6,24.8,9.4,43.2
Changi,1983,1,3,2.9,—,—,—,27,31.3,24.5,10.7,42.8
Changi,1983,1,4,0,—,—,—,27.3,30.8,25,12.6,42.1
Changi,1983,1,5,0,—,—,—,27.1,31.8,23.7,10.3,34.6
Changi,1983,1,6,0,—,—,—,27.2,32.1,23.7,8.4,32.4
Changi,1983,1,7,22.3,—,—,—,26.1,31.1,24.3,9.8,38.5
Changi,1983,1,8,0,—,—,—,27,31.9,24.1,11.4,40
Changi,1983,1,9,0,—,—,—,27.3,32,24.1,11.2,35.6
Changi,1983,1,10,8.3,—,—,—,26.9,30.7,24.1,12.5,48.6
Changi,1983,1,11,1.7,—,—,—,26.4,30.5,24.1,12.3,52.6
Changi,1983,1,12,40,—,—,—,25.7,28.9,23.2,8.7,47.9
Changi,1983,1,13,6.3,—,—,—,25.6,27.8,24.5,6.7,41.8
Changi,1983,1,14,0.4,—,—,—,27,31.3,23.9,11.2,46.8
Changi,1983,1,15,34,—,—,—,25.6,27.4,24,9.5,46.1
Changi,1983,1,16,10,—,—,—,26.4,30.1,23.1,12.6,54
Changi,1983,1,17,41.6,—,—,—,25.7,30,23.9,8.3,44.3
Changi,1983,1,18,1.9,—,—,—,25.6,29.6,23.3,11.8,42.8
Changi,1983,1,19,0,—,—,—,26.3,30.2,24,13.3,59.8
Changi,1983,1,20,0,—,—,—,26.8,30.8,24.5,10.3,46.4
Changi,1983,1,21,0,—,—,—,27,30.8,24.4,12.7,47.5
Changi,1983,1,22,1.1,—,—,—,27,31.2,24.5,13.8,43.2
Changi,1983,1,23,43.2,—,—,—,25.8,30.1,23,14.8,59.8
Changi,1983,1,24,19.4,—,—,—,25.7,28.5,23,17.8,56.5
Changi,1983,1,25,0,—,—,—,25.7,29,23,13.8,52.2
Changi,1983,1,26,0,—,—,—,25.8,28.4,24.3,14.2,58
Changi,1983,1,27,8.6,—,—,—,25.5,29.8,23.5,12.2,56.5
Changi,1983,1,28,3.6,—,—,—,25.7,29.6,23.9,9.2,43.2
Changi,1983,1,29,0,—,—,—,26.8,31.4,24.2,11.3,38.5
Changi,1983,1,30,0,—,—,—,27.3,31.6,24.5,11.1,28.1
Changi,1983,1,31,0,—,—,—,27.4,32.1,24.1,10.9,31.7
