Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2004,8,1,28.4,—,—,—,27,31.6,25,7,35.6
Changi,2004,8,2,1.7,—,—,—,25.6,28,22.1,10.5,40.7
Changi,2004,8,3,0,—,—,—,28.4,31.8,25.5,12.9,27.7
Changi,2004,8,4,0,—,—,—,28.5,31.6,25.8,13.6,31
Changi,2004,8,5,0,—,—,—,28.5,31.9,25.9,12.3,27.4
Changi,2004,8,6,0,—,—,—,28.7,32.1,26,13.8,31
Changi,2004,8,7,0,—,—,—,28.5,31.6,26.5,13.1,29.9
Changi,2004,8,8,0,—,—,—,28.4,31.5,25.6,13,28.1
Changi,2004,8,9,0,—,—,—,28.6,31.6,26.4,13.6,31.3
Changi,2004,8,10,0,—,—,—,28.7,31.5,26.5,10.6,28.1
Changi,2004,8,11,0,—,—,—,28.4,31.5,25.4,12.4,33.5
Changi,2004,8,12,0,—,—,—,28.7,31.7,26.2,12.6,32.4
Changi,2004,8,13,0,—,—,—,28.4,31.4,25.8,10.1,28.4
Changi,2004,8,14,0,—,—,—,28.6,31.6,26.2,11.5,31.3
Changi,2004,8,15,5.5,—,—,—,27.3,31.9,23.2,7.5,25.6
Changi,2004,8,16,0,—,—,—,27.4,31.6,24.5,6.7,27.4
Changi,2004,8,17,0,—,—,—,28.5,32.1,25.3,10.8,28.1
Changi,2004,8,18,6.8,—,—,—,28.5,31.3,25,11.6,26.3
Changi,2004,8,19,0,—,—,—,28,31.8,24.4,9.3,29.5
Changi,2004,8,20,24.2,—,—,—,26.8,31.8,23.3,11.1,36
Changi,2004,8,21,0,—,—,—,28,32.1,23.7,9.5,28.4
Changi,2004,8,22,0,—,—,—,29.1,33.5,26.5,7.3,30.6
Changi,2004,8,23,0,—,—,—,28.8,32.4,26.4,10.6,31.7
Changi,2004,8,24,0,—,—,—,29,31.9,27.1,10.8,28.8
Changi,2004,8,25,111.5,—,—,—,26.4,30,23.9,6.8,38.5
Changi,2004,8,26,0,—,—,—,28.2,32.2,24.2,6.7,27.7
Changi,2004,8,27,3.3,—,—,—,28.7,31.6,26.2,13.9,41.4
Changi,2004,8,28,0,—,—,—,29.3,32.4,27.1,12.1,28.4
Changi,2004,8,29,0,—,—,—,28.9,32.1,26.8,12.5,34.2
Changi,2004,8,30,0,—,—,—,28.9,32.3,26.5,14.2,31
Changi,2004,8,31,3.8,—,—,—,28.7,32.3,25.4,15.6,32.8
