Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2002,7,1,42.3,—,—,—,25.5,28.9,24.2,2.8,28.8
Changi,2002,7,2,0,—,—,—,27.8,31.6,24.9,6.8,25.6
Changi,2002,7,3,0,—,—,—,29.2,32.2,27,13.7,36.4
Changi,2002,7,4,0,—,—,—,29.3,32.2,27,15.1,34.6
Changi,2002,7,5,0,—,—,—,29.3,32.1,27.4,14.4,29.2
Changi,2002,7,6,0,—,—,—,29.4,32.1,27.1,12.9,31.3
Changi,2002,7,7,0,—,—,—,29.5,32.4,27.4,11.2,31
Changi,2002,7,8,0,—,—,—,29.7,32.8,27.4,14,31.3
Changi,2002,7,9,0,—,—,—,29.6,32.3,27.2,13.6,29.9
Changi,2002,7,10,5.6,—,—,—,28.1,31.1,23.5,10.4,45.4
Changi,2002,7,11,2.4,—,—,—,28.2,32.1,24.9,8.8,38.9
Changi,2002,7,12,0,—,—,—,28.8,32.2,25.9,12.3,34.6
Changi,2002,7,13,16.8,—,—,—,28.2,32.8,23.9,6.4,46.8
Changi,2002,7,14,0,—,—,—,29,32.5,25.5,12.6,31.7
Changi,2002,7,15,0,—,—,—,29.5,32.6,27,15,33.5
Changi,2002,7,16,0.2,—,—,—,29,32.6,25.8,15.3,34.9
Changi,2002,7,17,0,—,—,—,29.1,32.4,27,14.7,30.6
Changi,2002,7,18,0.7,—,—,—,27.3,31.5,24.9,7.4,38.5
Changi,2002,7,19,0,—,—,—,28.5,33,25.1,8.2,30.6
Changi,2002,7,20,0,—,—,—,28.9,32.2,26.6,10.1,36.7
Changi,2002,7,21,3.7,—,—,—,27.9,32.4,25.4,4.4,39.6
Changi,2002,7,22,0,—,—,—,27.9,31.6,25.5,5.7,27.7
Changi,2002,7,23,18.1,—,—,—,27.1,31.8,24,5.8,43.9
Changi,2002,7,24,0,—,—,—,28.5,32.4,25.5,6.9,28.8
Changi,2002,7,25,69.5,—,—,—,28.2,32.4,23.1,8.7,46.8
Changi,2002,7,26,0,—,—,—,28.2,32.7,24.6,12.9,30.6
Changi,2002,7,27,43.8,—,—,—,27.6,31,22.9,13.9,37.1
Changi,2002,7,28,0,—,—,—,28.4,31,26.4,12.8,45.4
Changi,2002,7,29,30.6,—,—,—,26.9,29.4,23.7,7.2,31.3
Changi,2002,7,30,0,—,—,—,27.8,32,23.6,9.6,36.7
Changi,2002,7,31,0,—,—,—,28.6,32.4,25.4,8.1,32.4
