Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2001,11,1,1.7,—,—,—,27.5,31.4,24.2,2.5,16.2
Changi,2001,11,2,4.4,—,—,—,25.4,27.3,24.2,1.8,24.1
Changi,2001,11,3,0.6,—,—,—,27,31.7,24.5,3.5,23.4
Changi,2001,11,4,4.5,—,—,—,26.8,30.4,24.6,2.9,19.8
Changi,2001,11,5,102.6,—,—,—,25.8,30.1,23.7,2.7,36
Changi,2001,11,6,0,—,—,—,27,30.7,23.2,5.8,26.6
Changi,2001,11,7,0,—,—,—,27.6,30.8,25.7,5.7,21.2
Changi,2001,11,8,0,—,—,—,27.4,30.8,25.5,4.5,28.8
Changi,2001,11,9,0.3,—,—,—,27.8,31.8,25.5,2.9,23.4
Changi,2001,11,10,0.2,—,—,—,27.9,32.1,25.1,4.6,22.7
Changi,2001,11,11,0,—,—,—,28.3,33.2,24.9,4,26.6
Changi,2001,11,12,5,—,—,—,27.6,31.5,25.4,2,19.8
Changi,2001,11,13,0,—,—,—,28.2,32.7,25.3,4.3,23
Changi,2001,11,14,9.1,—,—,—,27.5,31.6,25.7,2.3,24.1
Changi,2001,11,15,1.6,—,—,—,25.5,26.8,23.5,3,31.7
Changi,2001,11,16,0,—,—,—,27.1,32.9,24.2,5.7,33.1
Changi,2001,11,17,0,—,—,—,27.1,29.3,25.3,9,28.8
Changi,2001,11,18,0,—,—,—,27.7,31.7,24.4,10.3,36.4
Changi,2001,11,19,1.6,—,—,—,27.3,32.1,24.3,6.6,37.8
Changi,2001,11,20,0,—,—,—,26.9,31.2,24.6,7.1,34.6
Changi,2001,11,21,8.7,—,—,—,26.7,30.6,24.4,8.2,34.6
Changi,2001,11,22,0,—,—,—,27.4,31.4,24.7,13.5,37.1
Changi,2001,11,23,7.7,—,—,—,27.2,30.4,25.4,8.8,30.2
Changi,2001,11,24,0,—,—,—,26.9,30,24.9,8.5,28.8
Changi,2001,11,25,0,—,—,—,26.8,30.8,24.1,8,36
Changi,2001,11,26,0,—,—,—,26.9,29.8,25.4,6.4,30.6
Changi,2001,11,27,0,—,—,—,27.4,30.6,24.7,10.7,34.2
Changi,2001,11,28,0,—,—,—,28,31.8,25.5,11.2,27.4
Changi,2001,11,29,19,—,—,—,28.1,32.1,25.6,6.4,25.9
Changi,2001,11,30,8.3,—,—,—,26.1,27.5,23.4,3.2,36
