Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2004,7,1,34.3,—,—,—,28,31.1,23.7,7.4,27
Changi,2004,7,2,0,—,—,—,28.2,31.2,22.5,7.1,47.2
Changi,2004,7,3,0.3,—,—,—,28.5,32.7,25.6,2.9,21.6
Changi,2004,7,4,0,—,—,—,28.1,32.2,25.9,3.4,41.8
Changi,2004,7,5,0,—,—,—,27.3,31.5,25,7.2,32
Changi,2004,7,6,0.3,—,—,—,26.4,31.2,24.7,4.2,36
Changi,2004,7,7,1.2,—,—,—,27.6,31.6,24.6,5.1,27.7
Changi,2004,7,8,13.7,—,—,—,25.5,26.8,23.6,3.8,23.4
Changi,2004,7,9,0,—,—,—,27.1,31.7,24.5,6.9,45.4
Changi,2004,7,10,0.7,—,—,—,27,29.5,24.5,5.1,27
Changi,2004,7,11,0,—,—,—,27.6,31.3,24.7,2,18.4
Changi,2004,7,12,0.9,—,—,—,26.8,30.7,24.7,1.6,18
Changi,2004,7,13,7.3,—,—,—,27.1,32,24.2,4.7,34.6
Changi,2004,7,14,7.8,—,—,—,26.7,30.5,24.3,4.6,27
Changi,2004,7,15,13.5,—,—,—,26.4,29.7,22.9,1.7,25.6
Changi,2004,7,16,33.6,—,—,—,27.2,29.9,24.7,3.5,28.1
Changi,2004,7,17,0,—,—,—,26.5,29.4,21.1,4.9,55.8
Changi,2004,7,18,0,—,—,—,28.1,31.4,25.2,7.6,25.9
Changi,2004,7,19,0,—,—,—,29,32.1,26.3,12.5,29.9
Changi,2004,7,20,18.4,—,—,—,28.9,32.5,25.2,11.6,39.6
Changi,2004,7,21,0.6,—,—,—,27,30.5,22.5,9.2,43.2
Changi,2004,7,22,0,—,—,—,28.9,32.9,26.5,12.1,32.4
Changi,2004,7,23,4.6,—,—,—,28.4,31.6,25.2,10.5,43.9
Changi,2004,7,24,3.6,—,—,—,26.3,28,23,8.5,38.9
Changi,2004,7,25,0.1,—,—,—,28.1,31.8,25.7,8.3,33.1
Changi,2004,7,26,2.7,—,—,—,27.5,30.6,25,8.6,33.1
Changi,2004,7,27,3.5,—,—,—,26.5,30.6,24.5,3.9,29.2
Changi,2004,7,28,0.6,—,—,—,27.2,31.2,25.2,4.6,27.7
Changi,2004,7,29,17.9,—,—,—,27.3,31.2,24.1,4.6,28.8
Changi,2004,7,30,0.1,—,—,—,27.2,31,24.3,6.5,27
Changi,2004,7,31,0.9,—,—,—,25.8,27.6,24.5,5.3,27
