Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2005,2,1,0,—,—,—,27.8,32.5,24.9,13.1,34.9
Changi,2005,2,2,0,—,—,—,27.8,32.9,24.6,9.2,26.3
Changi,2005,2,3,0,—,—,—,28.1,32.4,25.1,10.9,32.4
Changi,2005,2,4,0,—,—,—,28.3,33.4,25.5,12.1,31.7
Changi,2005,2,5,0,—,—,—,28.1,32.7,25.3,9.5,33.1
Changi,2005,2,6,0,—,—,—,27.8,32.6,24.2,10.7,32.8
Changi,2005,2,7,0,—,—,—,27.7,33,23.5,11,36
Changi,2005,2,8,0,—,—,—,28.1,32.8,24.6,12.4,34.6
Changi,2005,2,9,0,—,—,—,28.2,33.2,24.2,8.2,28.8
Changi,2005,2,10,0,—,—,—,28.5,33.5,25.1,11.8,35.3
Changi,2005,2,11,0,—,—,—,28.7,33.2,25.6,13.1,36
Changi,2005,2,12,0,—,—,—,28.7,33.5,25.5,12,35.3
Changi,2005,2,13,0.8,—,—,—,28.3,33,25.4,10.9,32.4
Changi,2005,2,14,0,—,—,—,28.5,33.5,25.2,9.8,33.5
Changi,2005,2,15,0,—,—,—,28.8,33.6,25.6,11.4,30.6
Changi,2005,2,16,0,—,—,—,29.3,34.5,25.7,8.7,25.9
Changi,2005,2,17,0.4,—,—,—,28.7,33.6,25.9,6.9,30.2
Changi,2005,2,18,0,—,—,—,28.9,34.4,25.5,7.1,30.6
Changi,2005,2,19,0,—,—,—,28.8,34.7,25.2,9.4,31.3
Changi,2005,2,20,0,—,—,—,28.7,33.7,24.6,8.4,38.5
Changi,2005,2,21,0,—,—,—,29,33.6,26.1,11.6,37.8
Changi,2005,2,22,0,—,—,—,28.6,33.6,24.6,12.6,36
Changi,2005,2,23,0,—,—,—,29.2,34.5,25.4,10.8,34.6
Changi,2005,2,24,0,—,—,—,28.9,34.3,26.1,10.3,34.2
Changi,2005,2,25,0,—,—,—,29.6,34.4,26.2,7.9,27
Changi,2005,2,26,0,—,—,—,28.9,33.9,26.1,4.3,33.5
Changi,2005,2,27,7.2,—,—,—,28.1,31.6,26.4,2.4,27.4
Changi,2005,2,28,0,—,—,—,28.5,33.6,25.4,4.3,25.9
