Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1994,9,1,11.3,—,—,—,26.7,31,22,9.2,54.4
Changi,1994,9,2,0,—,—,—,28.4,31.2,26.5,14.3,35.6
Changi,1994,9,3,0,—,—,—,28.5,31.6,25.5,11,28.1
Changi,1994,9,4,0,—,—,—,28.7,32.2,26.1,12,27
Changi,1994,9,5,0,—,—,—,28.5,31.8,25.8,10.4,32.8
Changi,1994,9,6,1.4,—,—,—,28.4,32.3,25.2,6.8,43.9
Changi,1994,9,7,0,—,—,—,28.7,32.5,26.7,13.7,32
Changi,1994,9,8,0,—,—,—,28.8,32.3,26.4,10.4,31.3
Changi,1994,9,9,0,—,—,—,28.8,32.2,26.5,14.3,36.7
Changi,1994,9,10,0,—,—,—,29,31.9,26.7,11,31
Changi,1994,9,11,0,—,—,—,28.7,31.2,26.1,9.4,34.6
Changi,1994,9,12,0,—,—,—,28.9,32.9,26.2,9,28.1
Changi,1994,9,13,0,—,—,—,28.4,32.4,25,7.6,28.4
Changi,1994,9,14,0,—,—,—,29.2,33.9,26.5,11.7,33.1
Changi,1994,9,15,0.4,—,—,—,28,32.8,25.5,8.3,37.4
Changi,1994,9,16,0,—,—,—,28.9,33.5,25,9,33.5
Changi,1994,9,17,0,—,—,—,28.6,32.7,24.7,4.2,30.2
Changi,1994,9,18,8.5,—,—,—,26.9,29,23.8,6.1,33.1
Changi,1994,9,19,0,—,—,—,28.3,32.6,24.8,6.7,31.3
Changi,1994,9,20,0,—,—,—,29.3,34.1,25.6,10.7,32.8
Changi,1994,9,21,0.4,—,—,—,29.2,33.3,26.1,9.7,28.4
Changi,1994,9,22,0,—,—,—,29.2,32.8,26.5,11.7,35.3
Changi,1994,9,23,0,—,—,—,27.6,31.3,25.7,4.2,37.8
Changi,1994,9,24,1.7,—,—,—,26.7,28.9,24.5,2.9,34.6
Changi,1994,9,25,0,—,—,—,27.6,31.4,24.6,5.1,25.2
Changi,1994,9,26,0,—,—,—,28,31.5,25.4,3.5,18.7
Changi,1994,9,27,0,—,—,—,28.1,30.9,25.2,6.6,34.9
Changi,1994,9,28,0,—,—,—,27.9,31,24.9,5.3,24.8
Changi,1994,9,29,0,—,—,—,28.5,31.2,26.6,8.1,22
Changi,1994,9,30,0,—,—,—,28.2,31.7,25,6.8,29.9
