Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2003,9,1,60,—,—,—,28.4,32.4,25.1,6.1,27
Changi,2003,9,2,7,—,—,—,25.6,28.1,22.4,8.2,48.2
Changi,2003,9,3,0,—,—,—,28.1,32,24.4,6.4,23.4
Changi,2003,9,4,1.6,—,—,—,28.5,32.2,25.1,10.2,45.7
Changi,2003,9,5,0.4,—,—,—,28.2,31.2,26.5,6.8,36
Changi,2003,9,6,0,—,—,—,28.7,32.1,25.6,7.2,32.4
Changi,2003,9,7,0,—,—,—,29.5,32.9,27.2,11.9,29.5
Changi,2003,9,8,15.3,—,—,—,28.5,32.1,24.5,8.7,33.1
Changi,2003,9,9,0,—,—,—,26.3,29.3,24,10.3,34.6
Changi,2003,9,10,0,—,—,—,27.5,31.1,25,6.1,32.4
Changi,2003,9,11,5.5,—,—,—,27.3,31.9,23.5,6.8,36.4
Changi,2003,9,12,2.1,—,—,—,27,29.6,24.2,5.9,40.7
Changi,2003,9,13,0,—,—,—,28.3,31.2,26.2,7.1,22
Changi,2003,9,14,0,—,—,—,27.3,31.6,25.1,3,32.4
Changi,2003,9,15,0.2,—,—,—,27.1,31.1,24.6,2.6,23.4
Changi,2003,9,16,0,—,—,—,28.3,31.9,25.3,7.8,24.5
Changi,2003,9,17,1.8,—,—,—,27.2,32.1,24.6,5.6,33.8
Changi,2003,9,18,50.4,—,—,—,25.4,29.3,22.6,2,43.2
Changi,2003,9,19,0,—,—,—,27.9,32.6,24.1,5.9,24.8
Changi,2003,9,20,3.4,—,—,—,26,28.1,24.2,4.7,37.8
Changi,2003,9,21,1.1,—,—,—,26.6,30.7,23.8,5,31
Changi,2003,9,22,0,—,—,—,28.4,32,25.5,5.8,25.6
Changi,2003,9,23,0,—,—,—,28.1,31.4,25.9,4.7,34.2
Changi,2003,9,24,8,—,—,—,28,32,25.8,8.9,33.1
Changi,2003,9,25,48.2,—,—,—,25.9,29.4,23.3,6.6,30.6
Changi,2003,9,26,0,—,—,—,28.1,32.1,23.9,8.3,25.2
Changi,2003,9,27,0,—,—,—,28.2,32,26.1,5.3,29.9
Changi,2003,9,28,0,—,—,—,28.4,31.7,25.7,4.2,34.2
Changi,2003,9,29,0,—,—,—,27.9,31.8,25.7,6.2,37.4
Changi,2003,9,30,0.3,—,—,—,27.7,31.1,25,5.6,34.2
